run 0						
time	Power PSU	Power SATA	Power PCIe	Power Memory		
0.099	45.443	1.997	2.154	0.910
0.199	39.375	1.793	1.819	0.948
0.299	104.865	2.120	5.310	2.934
0.400	106.552	2.556	5.280	4.650
0.499	77.458	1.893	6.963	2.257
0.600	82.093	2.282	5.674	3.524
0.700	80.287	2.691	7.841	2.696
0.799	84.125	2.853	8.016	2.340
0.899	84.008	2.833	8.139	2.822
1.000	90.915	3.308	8.814	3.306
1.099	96.741	3.351	5.819	2.921
1.200	93.027	3.506	5.542	2.641
1.299	80.387	3.569	7.262	2.731
1.399	88.806	3.470	5.564	2.230
1.499	82.638	3.145	7.613	3.306
1.599	81.940	3.238	6.177	2.216
1.699	82.878	2.674	5.845	2.557
1.799	76.326	2.622	5.282	1.742
1.899	85.208	2.536	7.449	3.536
1.999	86.123	2.358	9.630	1.848
2.099	83.556	2.457	5.931	2.771
2.199	87.708	2.136	6.282	3.590
2.299	80.340	2.088	5.930	2.593
2.399	91.963	2.207	7.422	3.211
2.499	82.669	2.404	7.927	3.251
2.599	77.340	2.649	8.883	3.511
2.699	72.444	2.960	7.666	2.950
2.799	80.872	3.351	8.151	2.700
2.900	73.298	3.355	6.137	2.963
3.000	67.805	3.310	6.918	2.320
3.100	89.191	3.779	6.745	3.282
3.201	89.519	3.461	5.620	3.681
3.299	80.592	3.283	6.234	3.258
3.400	80.053	2.933	8.769	2.710
3.500	83.677	2.705	7.693	1.960
3.599	88.841	2.947	7.359	2.273
3.699	79.563	2.645	8.246	1.476
3.799	73.697	2.399	5.896	2.574
3.900	76.192	2.519	6.112	1.754
3.999	89.168	2.162	5.563	2.536
4.100	83.259	2.067	8.899	1.808
4.199	73.097	2.031	5.972	2.352
4.299	83.095	2.338	6.137	2.785
4.399	88.063	2.697	7.910	2.315
4.499	91.063	2.916	6.906	1.367
4.600	78.578	3.052	5.982	1.597
4.700	84.573	3.079	7.022	2.594
4.799	83.565	3.333	6.207	2.633
4.899	84.812	3.462	5.993	2.069
4.999	79.384	4.023	8.492	3.115
5.099	88.402	3.435	6.077	2.897
5.199	87.923	3.375	5.670	2.755
5.299	83.726	3.164	5.936	3.148
5.400	75.619	2.701	6.722	2.123
5.499	77.115	2.632	7.166	3.002
5.599	81.867	3.211	6.138	2.502
5.699	74.523	2.270	6.424	3.245
5.799	72.963	2.366	6.084	3.304
5.899	76.885	2.107	6.562	2.691
5.999	74.620	2.139	8.569	3.263
6.100	87.979	2.098	7.326	2.927
6.200	79.873	2.670	7.308	3.062
6.299	92.678	2.681	7.509	2.909
6.400	94.514	2.807	8.992	2.165
6.499	77.297	2.833	5.559	3.585
6.599	83.101	2.953	8.818	3.084
6.699	93.311	3.505	9.612	2.739
6.799	77.861	3.660	6.474	3.004
6.899	79.186	3.539	9.055	3.922
7.000	81.315	3.714	9.281	2.925
7.099	83.395	3.471	7.468	2.657
7.199	81.159	2.904	7.271	2.002
7.299	72.844	2.633	8.839	2.432
7.399	80.381	2.858	5.223	2.865
7.499	71.772	2.409	6.197	1.667
7.600	78.615	2.547	6.812	1.959
7.699	70.391	2.239	7.488	2.033
7.799	82.677	2.018	8.304	2.386
7.899	86.091	2.066	5.994	2.031
8.000	88.291	2.194	8.735	2.519
8.100	91.704	2.369	6.865	2.440
8.199	87.930	2.690	7.727	2.075
8.299	91.560	2.878	7.316	2.397
8.399	83.146	2.868	6.229	2.493
8.499	84.258	3.222	9.173	1.850
8.599	76.064	3.502	5.288	3.812
8.699	76.840	3.469	8.017	3.539
8.799	93.168	3.569	5.803	3.931
8.899	90.652	3.541	7.572	3.062
9.000	89.926	3.438	8.341	3.468
9.099	89.935	3.237	5.616	4.084
9.199	79.721	3.116	6.136	2.412
9.299	74.160	2.895	8.625	1.939
9.399	90.987	2.790	5.529	2.740
9.499	90.321	2.594	8.409	3.757
9.599	78.400	2.460	6.029	3.598
9.699	72.914	1.992	8.982	3.758
9.800	84.681	2.027	5.964	1.629
9.899	92.205	2.253	6.262	2.932
9.999	68.937	2.092	6.232	2.382
10.099	75.653	2.632	6.635	3.186
10.199	88.537	2.911	8.208	2.199
10.299	85.658	2.966	7.229	2.683
10.399	77.944	2.989	5.912	3.043
10.499	95.355	3.197	7.629	4.624
10.600	78.561	3.449	7.114	2.645
10.699	80.316	3.488	8.019	2.955
10.799	83.380	4.166	5.548	2.874
10.899	91.716	3.676	6.628	2.596
10.999	83.651	3.109	6.988	2.553
11.100	86.438	3.165	6.888	3.695
11.199	82.787	2.866	6.071	3.677
11.299	103.231	2.666	6.708	4.866
11.399	116.537	3.061	7.185	5.114
11.500	104.936	2.561	6.523	3.209
11.598	128.756	2.718	8.796	3.775
11.699	118.423	2.284	7.124	4.031
11.799	114.507	2.531	7.362	3.771
11.900	100.690	2.175	8.890	3.311
11.999	76.404	2.780	6.091	2.611
12.099	83.687	2.414	8.581	2.540
12.199	80.609	2.844	7.734	2.038
12.299	74.802	2.699	5.964	2.827
12.399	92.045	3.037	5.985	2.083
12.499	88.629	3.361	5.868	2.946
12.599	82.028	3.886	7.032	2.624
12.699	70.824	3.445	7.617	2.230
12.799	85.937	3.845	8.931	2.381
12.899	88.635	3.323	7.520	3.044
12.999	92.543	3.415	7.077	2.883
13.099	84.009	2.638	7.432	4.213
13.199	84.172	2.782	7.353	3.351
13.299	78.769	2.443	8.444	3.362
13.399	81.839	2.287	6.067	2.625
13.499	74.257	2.139	8.000	3.473
13.599	87.106	2.034	9.876	2.186
13.699	89.875	2.380	6.857	2.389
13.799	89.781	2.153	8.371	2.250
13.899	81.546	2.679	8.877	3.118
13.999	78.528	2.584	9.124	3.422
14.099	82.301	2.856	6.847	4.112
14.200	80.908	2.869	7.333	4.244
14.298	92.996	3.609	8.748	3.138
14.399	76.292	3.360	6.278	2.453
14.499	85.721	3.378	8.372	2.552
14.599	82.771	3.565	9.607	2.686
14.700	73.328	3.038	5.854	2.839
14.799	71.167	2.895	8.752	2.798
14.898	75.653	3.153	7.672	2.607
14.999	84.215	2.739	6.195	2.857
15.099	74.768	2.876	8.785	3.560
15.198	84.284	2.401	7.601	4.435
15.300	92.248	2.194	8.241	2.741
15.398	99.808	2.205	5.820	2.315
15.499	81.766	2.233	8.688	1.607
15.599	66.330	1.985	7.575	2.431
15.699	71.675	2.628	7.983	1.652
15.799	82.521	2.658	7.078	1.768
15.899	80.863	2.940	8.810	2.338
15.999	73.546	2.779	8.751	2.615
16.099	83.034	3.015	7.838	2.220
16.199	78.731	3.353	9.130	1.866
16.299	81.127	3.399	6.265	1.900
16.400	73.578	3.500	8.859	2.472
16.499	79.087	3.305	9.229	1.888
16.599	91.081	4.418	6.707	2.353
16.699	82.747	2.757	7.883	3.425
16.799	80.164	2.605	5.940	2.391
16.900	71.239	2.704	7.157	3.031
16.998	72.203	2.346	6.555	2.773
17.099	81.207	2.097	5.611	2.705
17.200	78.471	2.057	5.488	2.703
17.299	79.186	1.937	5.425	2.339
17.400	74.324	1.948	6.122	3.401
17.499	72.477	2.174	6.997	3.216
17.599	89.428	2.433	8.193	2.667
17.699	82.836	2.799	6.725	2.519
17.799	83.976	3.427	7.626	2.735
17.899	89.500	3.139	6.824	2.065
17.999	88.343	3.378	8.938	2.829
18.099	88.475	3.515	8.276	1.992
18.198	76.631	3.544	8.328	1.808
18.299	73.690	3.776	6.778	2.157
18.399	82.829	3.693	6.495	2.135
18.498	86.578	3.210	8.084	2.325
18.599	65.109	2.893	6.228	1.850
18.698	79.795	2.741	6.193	2.242
18.800	82.884	2.449	8.208	3.172
18.899	93.399	2.464	6.146	2.347
18.999	86.001	2.456	8.551	3.721
19.099	83.330	2.054	7.978	2.660
19.200	79.805	2.129	6.234	1.922
19.298	75.517	2.190	8.031	2.840
19.399	83.367	2.155	5.780	3.296
19.499	83.093	4.704	9.100	2.358
19.599	84.301	2.583	8.719	3.165
19.699	97.721	3.292	9.151	3.090
19.800	91.664	2.924	7.216	1.894
19.899	76.066	3.068	7.851	2.436
19.998	85.950	3.257	8.440	1.832
20.099	83.171	3.908	6.304	2.326
20.199	82.475	3.499	8.360	2.555
20.300	75.389	3.513	8.797	1.869
20.400	77.617	3.341	7.363	2.541
20.499	82.560	2.822	8.130	1.494
20.599	86.711	2.812	6.686	2.582
20.698	71.052	2.721	7.868	2.159
20.799	71.138	2.442	7.864	2.138
20.899	80.219	2.171	7.906	2.193
20.998	90.306	2.147	5.693	2.330
21.099	77.102	2.130	6.738	3.480
21.199	87.887	2.132	7.282	1.622
21.299	95.580	2.351	6.601	3.989
21.399	80.193	2.707	8.595	2.897
21.499	93.609	2.798	8.763	2.096
21.599	76.583	3.078	8.067	3.658
21.698	90.283	3.118	8.822	3.632
21.800	94.706	3.342	8.538	3.846
21.898	93.258	4.035	7.339	3.204
21.999	77.806	3.627	8.558	2.089
22.100	88.182	3.548	8.387	2.058
22.199	81.303	3.400	5.135	3.306
22.299	79.440	3.018	5.387	3.367
22.399	89.466	4.718	5.815	4.535
22.499	77.234	2.598	8.269	4.072
22.598	92.303	2.585	7.682	2.783
22.699	114.883	2.927	7.433	4.295
22.799	122.735	2.472	6.568	4.282
22.898	115.248	2.233	9.122	4.401
23.000	118.667	2.716	7.722	3.829
23.098	81.737	2.095	5.854	3.808
23.199	76.981	2.186	7.210	3.143
23.298	86.813	2.309	7.691	3.520
23.399	80.437	2.538	6.440	2.412
23.499	81.587	2.770	8.129	2.599
23.598	72.755	3.350	8.688	2.404
23.699	77.677	3.178	5.944	2.853
23.798	82.761	3.561	7.080	2.203
23.899	84.866	3.882	9.550	1.889
23.999	70.427	3.315	6.609	2.732
24.099	80.471	3.463	7.861	2.923
24.200	79.981	3.200	8.765	2.517
24.299	58.447	2.607	8.441	2.707
24.398	90.681	2.873	9.210	2.584
24.498	81.334	2.556	6.942	3.833
24.598	81.607	2.748	6.240	2.433
24.699	93.400	2.259	6.005	2.666
24.798	81.263	2.113	6.774	3.493
24.899	90.247	2.259	6.098	3.155
24.998	87.629	2.103	8.144	2.245
25.099	85.107	2.132	6.835	3.993
25.199	80.787	2.456	8.875	3.019
25.298	86.079	4.572	7.342	3.381
25.398	77.996	2.998	7.204	3.531
25.498	85.367	2.921	6.347	3.132
25.599	82.331	3.168	8.162	2.842
25.699	83.199	3.172	5.869	4.086
25.798	93.261	3.570	6.166	3.253
25.899	77.778	3.805	7.136	1.957
25.998	82.681	2.991	6.403	2.785
26.099	83.781	2.988	8.429	2.469
26.198	75.371	2.977	9.011	2.961
26.299	78.120	2.901	6.719	2.662
26.398	69.118	2.788	7.697	3.176
26.500	87.155	2.621	7.458	1.665
26.600	89.518	2.019	6.093	1.760
26.700	84.894	2.002	6.383	2.729
26.798	83.707	2.103	7.476	2.930
26.899	74.181	2.449	7.799	2.139
26.999	80.540	2.641	7.698	2.509
27.098	93.399	3.018	7.022	4.068
27.199	87.142	2.986	6.861	3.740
27.299	86.850	2.928	7.546	2.981
27.398	82.480	3.176	6.776	3.995
27.499	84.295	3.208	7.245	2.265
27.599	77.406	3.457	6.153	2.278
27.699	88.982	3.806	6.788	2.094
27.798	81.036	3.047	6.305	3.168
27.899	84.715	3.501	6.835	3.391
27.998	77.214	2.942	6.499	3.760
28.099	79.792	3.006	5.615	2.996
28.199	79.611	3.248	6.509	3.963
28.299	90.064	2.707	6.845	2.696
28.400	77.802	2.436	8.214	2.223
28.500	84.680	2.269	8.155	2.728
28.599	79.066	1.955	6.320	2.851
28.699	72.456	2.056	6.716	2.858
28.799	90.423	2.681	8.363	2.063
28.898	76.006	2.698	8.363	2.852
28.999	84.563	2.815	6.324	3.097
29.099	74.096	2.762	6.648	2.789
29.198	94.046	3.546	5.450	3.536
29.299	85.794	3.450	7.190	1.804
29.398	64.918	3.653	6.189	1.363
29.499	66.938	3.225	7.737	1.888
29.598	63.253	3.654	5.621	1.880
29.699	65.002	3.012	6.884	2.008
29.798	72.649	3.134	7.279	2.220
29.899	65.509	2.891	5.825	2.910
29.999	77.233	2.916	6.732	2.560
30.099	86.717	2.484	7.462	2.151
30.198	73.081	2.528	5.461	1.804
30.299	82.379	2.294	5.838	2.083
30.398	76.812	2.043	6.563	1.990
30.498	80.055	1.759	7.220	2.142
30.598	69.547	2.210	6.657	2.566
30.698	79.672	2.207	5.813	3.551
30.798	78.264	2.434	5.378	2.826
30.899	55.916	2.828	6.725	2.713
30.998	91.019	3.358	5.329	3.033
31.098	67.081	1.802	6.716	2.210
31.200	67.784	3.245	6.716	2.280
31.298	77.054	3.697	6.621	1.898
31.398	74.115	3.480	4.168	1.968
31.499	69.175	3.643	4.737	3.224
31.598	76.608	2.957	6.842	2.418
31.699	57.726	3.237	7.076	2.148
31.798	68.177	2.654	5.437	2.496
31.929	62.954	2.163	4.062	1.533
31.999	72.418	2.473	4.605	2.917
32.098	67.489	2.451	7.187	2.099
32.200	77.922	2.225	5.693	1.828
32.299	77.197	1.904	5.880	1.618
32.398	68.845	1.827	4.789	2.268
32.499	70.301	2.527	5.658	1.443
32.598	114.734	2.790	7.172	2.144
32.699	70.476	2.725	7.216	1.140
32.799	74.259	2.724	5.597	2.077
32.899	84.364	3.035	6.534	1.396
33.000	61.169	3.119	5.508	1.607
33.098	70.427	3.446	4.359	1.347
33.199	84.306	3.475	6.116	1.650
33.299	92.644	3.898	5.866	2.544
33.399	82.902	3.228	5.944	3.102
33.498	92.094	3.364	7.058	2.324
33.598	88.940	2.997	5.780	3.846
33.698	70.522	3.090	7.888	2.697
33.799	80.869	2.691	7.925	2.008
33.899	95.479	2.613	8.234	3.527
33.999	78.883	3.477	6.420	2.695
34.099	80.746	2.015	7.872	3.659
34.198	74.262	2.018	6.621	2.821
34.299	72.248	2.032	6.742	2.072
34.399	78.931	2.481	5.779	3.754
34.500	89.839	2.589	6.334	3.227
34.598	81.654	3.027	5.289	1.749
34.698	76.778	3.039	7.620	1.789
34.799	81.519	3.135	5.625	1.921
34.899	82.107	3.244	4.607	1.731
34.999	81.637	3.294	7.023	1.352
35.098	83.618	3.659	6.186	1.859
35.199	83.561	4.056	7.478	3.202
35.299	87.740	3.243	5.369	1.503
35.398	86.004	3.081	5.833	2.049
35.498	89.141	2.975	6.333	2.847
35.598	77.461	3.135	6.760	3.340
35.698	87.136	2.589	5.486	2.977
35.798	103.140	2.643	4.919	4.004
35.899	104.241	2.384	6.550	3.752
35.998	69.653	1.991	4.462	2.911
36.099	71.686	1.932	4.409	2.564
36.198	84.629	2.129	4.297	2.352
36.298	72.477	2.085	5.002	2.965
36.398	78.334	3.012	7.056	1.928
36.499	76.050	2.489	4.820	2.002
36.598	64.913	2.761	5.855	2.346
36.698	71.347	3.007	6.977	2.276
36.798	83.015	3.337	7.074	2.715
36.898	89.707	4.046	6.258	2.582
36.999	81.636	3.417	7.703	2.724
37.098	85.039	3.576	6.241	2.896
37.198	80.747	3.415	7.201	2.086
37.298	89.790	3.093	7.917	2.306
37.399	79.516	2.785	6.671	2.629
37.500	74.138	2.893	6.110	2.314
37.598	79.544	2.876	5.848	2.734
37.699	78.675	2.481	8.690	3.097
37.799	56.725	2.073	5.117	1.408
37.899	88.259	1.996	4.942	2.303
37.998	77.592	1.760	6.156	2.931
38.100	72.606	2.104	7.432	1.884
38.199	70.365	2.161	5.679	0.987
38.299	75.932	2.799	5.471	2.594
38.398	77.145	2.374	5.132	2.916
38.498	69.963	3.218	5.822	2.129
38.599	74.030	2.983	6.010	4.080
38.700	76.351	3.114	4.636	2.170
38.799	76.459	3.348	5.593	3.572
38.899	69.138	3.566	6.591	1.931
38.999	70.353	3.360	7.201	2.551
39.099	74.181	2.947	7.470	2.683
39.199	74.804	2.749	5.583	3.013
39.299	71.584	2.873	6.981	2.657
39.399	71.728	2.736	6.932	3.867
39.498	68.517	2.835	5.342	2.902
39.599	79.064	2.586	4.472	2.635
39.698	70.300	2.097	5.314	2.345
39.800	77.391	2.858	7.401	2.228
39.898	76.543	2.041	7.043	3.179
39.998	74.012	1.827	5.798	2.841
40.099	65.992	2.107	6.971	2.929
40.198	81.082	2.930	5.690	2.753
40.298	80.719	2.716	6.958	2.356
40.398	80.539	3.472	5.834	2.242
40.498	80.852	3.099	6.834	2.123
40.598	79.351	2.952	8.564	2.290
40.698	76.534	3.509	8.312	2.214
40.799	84.605	3.756	5.794	2.662
40.899	81.378	3.407	6.062	1.348
40.998	74.713	3.884	8.622	2.834
41.098	89.009	3.549	6.770	1.875
41.198	88.103	3.091	6.560	2.716
41.298	85.714	2.684	6.892	3.184
41.399	84.368	3.010	7.354	1.851
41.498	88.878	2.451	5.747	2.025
41.598	64.075	2.447	6.889	1.380
41.698	82.764	2.095	5.803	1.684
41.798	75.163	2.216	4.986	1.868
41.899	62.953	2.146	5.336	1.657
41.998	73.618	2.452	6.827	2.942
42.098	75.161	2.543	5.097	3.158
42.198	81.632	2.741	5.769	1.937
42.299	78.321	2.684	5.097	1.592
42.398	78.836	2.921	4.972	2.535
42.498	69.993	3.059	7.020	2.681
42.599	75.399	3.302	6.506	2.240
42.698	69.193	0.994	6.058	2.269
42.798	76.910	3.604	5.915	1.761
42.898	74.611	3.542	5.327	2.144
42.998	74.536	3.189	5.924	2.102
43.098	78.681	3.163	6.476	2.793
43.198	73.811	2.570	6.615	2.456
43.298	70.462	2.997	5.647	1.543
43.399	76.837	2.215	7.307	1.336
43.499	68.483	2.192	7.914	1.891
43.599	76.731	2.219	6.211	1.486
43.699	75.901	1.764	5.068	2.105
43.800	71.492	1.928	5.067	2.767
43.899	71.657	2.556	7.508	2.436
43.998	75.829	2.333	7.143	2.522
44.098	74.955	2.960	5.380	2.251
44.198	75.431	2.807	5.181	1.905
44.299	90.626	3.327	6.329	2.687
44.398	82.131	3.149	7.745	3.241
44.499	89.856	3.579	8.015	2.655
44.598	80.653	3.741	9.262	2.827
44.699	98.920	4.184	7.949	3.524
44.799	85.084	3.418	6.138	4.111
44.899	83.653	3.200	6.100	2.200
44.999	79.525	2.641	6.059	2.386
45.100	90.942	3.028	7.311	2.092
45.199	79.303	2.845	9.509	3.032
45.298	81.248	2.594	8.907	2.310
45.398	81.755	2.254	5.361	1.757
45.498	70.812	1.982	4.934	2.176
45.599	72.687	1.831	7.664	2.249
45.698	79.112	2.066	4.688	2.234
45.799	78.016	2.320	7.011	1.630
45.898	76.965	2.525	6.046	1.550
45.999	77.610	2.589	5.690	2.002
46.098	75.003	2.819	6.710	1.329
46.198	64.720	3.641	6.404	2.150
46.298	70.056	3.290	5.976	1.929
46.399	73.016	3.511	6.486	3.406
46.500	77.945	3.561	4.936	2.370
46.598	73.102	3.153	4.537	2.213
46.698	70.065	3.256	6.079	2.310
46.798	68.608	3.082	5.303	3.119
46.899	70.647	3.142	7.407	3.002
46.999	68.800	2.984	6.213	2.299
47.098	53.571	2.460	6.547	2.096
47.199	77.825	2.367	6.726	1.736
47.298	83.995	2.369	4.708	2.191
47.398	53.866	2.111	6.640	3.154
47.499	58.885	1.569	6.516	2.720
47.598	91.936	2.259	6.368	3.374
47.698	81.062	2.310	7.007	2.619
47.798	77.490	2.569	5.423	2.505
47.898	73.697	2.622	6.940	2.609
47.998	83.234	3.188	5.324	3.327
48.099	75.177	3.311	5.133	2.615
48.198	82.443	3.241	6.416	2.694
48.298	73.340	3.491	6.024	3.198
48.400	90.833	3.289	6.190	2.975
48.498	79.339	3.427	7.494	2.766
48.599	85.620	3.681	7.290	2.792
48.699	84.462	3.276	9.820	3.127
48.798	75.273	2.872	8.910	3.112
48.898	75.228	2.606	9.004	3.571
48.998	75.098	2.280	8.712	1.935
49.098	82.666	2.681	5.598	3.016
49.198	83.514	2.175	9.888	3.986
49.298	78.885	1.891	8.264	1.287
49.398	91.897	2.067	7.387	2.729
49.498	87.710	2.385	8.844	2.912
49.598	68.535	2.033	6.606	2.307
49.700	82.156	2.900	7.341	3.115
49.798	70.775	2.650	7.924	2.209
49.900	78.579	2.916	6.791	2.047
49.998	93.471	3.273	7.190	2.888
50.099	83.186	3.393	5.160	1.514
50.198	99.044	3.511	6.132	2.529
50.298	99.992	4.691	7.853	3.492
50.398	100.275	3.441	8.067	3.626
50.499	72.898	2.769	6.948	2.440
50.599	74.600	2.792	5.506	3.050
50.699	74.183	3.048	7.327	3.403
50.798	66.867	2.308	7.300	2.449
50.898	86.039	2.526	5.496	2.647
50.998	78.290	2.450	5.621	2.769
51.098	67.056	2.128	4.838	2.451
51.198	72.992	2.180	6.608	1.705
51.298	67.729	2.103	5.801	2.706
51.398	80.800	2.327	6.702	3.212
51.498	78.474	2.348	5.319	2.857
51.598	76.850	2.478	5.678	2.297
51.699	74.441	2.667	5.656	2.174
51.798	85.865	3.040	4.789	1.906
51.898	71.390	2.841	6.693	2.021
51.998	82.459	3.668	5.369	2.169
52.099	69.327	3.194	6.301	2.979
52.200	74.203	3.141	5.522	3.277
52.298	77.713	3.678	8.042	1.935
52.399	68.840	3.203	6.573	2.000
52.498	77.585	3.151	5.379	2.233
52.599	62.771	3.096	5.022	2.473
52.698	73.501	2.640	5.231	2.153
52.798	90.983	2.823	5.106	2.031
52.898	78.422	2.857	5.859	2.982
52.998	78.639	2.575	5.673	2.591
53.098	72.396	2.161	4.172	1.438
53.198	89.974	2.104	6.111	1.741
53.298	70.193	1.890	5.419	2.197
53.398	62.132	2.233	6.282	2.394
53.499	71.420	2.326	5.252	1.897
53.598	59.579	2.601	7.496	2.125
53.698	83.843	3.157	5.438	1.316
53.798	77.676	2.904	7.436	1.650
53.898	80.224	3.577	5.727	1.747
53.998	78.129	3.478	6.673	1.501
54.098	75.958	3.435	7.219	1.764
54.198	66.717	3.232	5.573	2.174
54.298	76.730	3.342	6.077	1.621
54.398	80.019	3.422	7.182	2.397
54.499	91.131	3.142	8.348	2.549
54.598	86.927	2.732	7.043	1.993
54.698	82.350	2.594	9.280	1.568
54.798	76.088	2.250	8.543	2.346
54.899	81.010	2.440	6.119	3.324
54.998	83.100	1.948	6.647	2.479
55.098	86.980	1.822	6.286	2.813
55.198	85.715	1.896	5.990	2.406
55.299	89.019	2.485	8.912	2.503
55.398	86.121	2.242	6.185	2.581
55.498	69.610	2.543	6.759	1.913
55.598	66.235	3.063	6.701	2.657
55.698	90.013	3.351	7.065	1.910
55.799	85.259	3.221	5.975	2.232
55.898	74.031	3.736	5.278	3.674
55.998	74.889	3.692	5.137	2.796
56.098	78.714	4.117	6.542	2.124
56.198	77.772	3.341	6.600	3.022
56.298	71.384	3.341	6.941	2.603
56.398	77.735	3.069	6.115	1.932
56.498	81.240	2.906	5.875	1.828
56.598	73.554	2.430	4.882	1.917
56.698	71.683	2.750	6.868	1.609
56.797	73.748	2.184	5.993	1.949
56.898	77.568	1.830	6.277	2.557
56.998	75.434	2.143	3.572	2.125
57.098	73.655	2.204	5.667	2.472
57.198	86.059	2.104	9.031	2.086
57.298	72.452	2.655	6.359	1.563
57.398	75.575	2.846	7.631	1.469
57.498	68.731	2.620	4.224	1.910
57.598	65.853	2.694	5.912	1.491
57.698	78.575	3.151	6.451	1.427
57.797	71.582	3.727	6.213	1.981
57.898	73.323	3.803	7.151	1.792
57.999	69.720	3.320	8.184	1.790
58.098	71.663	3.157	7.007	1.989
58.197	66.953	3.148	7.170	1.765
58.297	70.049	3.037	6.660	1.097
58.398	73.461	2.875	6.948	2.210
58.499	64.574	2.118	4.968	2.493
58.598	60.492	2.363	5.040	1.925
58.699	74.396	2.290	4.866	1.616
58.798	70.270	2.320	4.788	2.572
58.898	84.977	1.850	5.598	2.061
58.999	72.879	1.966	6.479	3.714
59.098	81.996	2.240	6.400	4.122
59.199	72.478	2.460	7.517	3.082
59.298	84.011	2.602	8.582	2.504
59.398	81.519	3.039	7.565	2.700
59.498	88.712	3.160	6.422	1.710
59.598	78.527	3.465	6.577	3.024
59.699	76.782	3.442	6.053	3.035
59.798	71.652	3.516	7.478	3.078
59.897	82.075	3.420	6.296	2.576
59.998	84.432	3.285	6.610	1.924
60.098	74.607	3.153	6.156	1.560
60.197	70.666	2.549	5.648	1.347
60.298	39.297	2.222	3.806	0.915
run 13						
time	Power PSU	Power SATA	Power PCIe	Power Memory		
0.100	44.889	2.478	1.730	0.734
0.201	56.071	2.592	1.861	0.661
0.300	44.050	3.057	1.801	1.094
0.400	135.170	3.738	6.928	2.820
0.500	109.304	3.959	9.153	3.563
0.600	97.495	3.960	7.894	3.129
0.700	129.724	3.986	6.336	3.936
0.801	113.077	4.282	8.332	5.720
0.900	86.517	3.799	8.547	3.019
1.000	74.148	3.266	9.305	3.914
1.100	78.270	3.050	8.508	3.622
1.201	86.213	3.133	6.475	3.600
1.300	72.698	3.288	7.516	3.443
1.401	79.222	2.631	6.135	3.743
1.500	78.590	2.631	6.657	2.478
1.600	80.499	2.132	7.170	2.464
1.701	90.388	2.144	8.186	2.821
1.799	80.657	2.045	7.734	3.110
1.901	82.608	2.318	7.896	1.727
2.000	91.126	2.318	9.023	1.695
2.100	76.020	2.399	7.381	3.294
2.200	73.132	2.761	6.851	3.238
2.300	80.902	2.784	8.700	3.644
2.401	77.501	2.914	8.930	1.960
2.500	90.678	3.214	5.312	3.062
2.600	65.181	3.376	5.562	3.490
2.701	67.068	3.478	6.919	2.163
2.800	78.126	3.610	8.181	2.078
2.900	72.696	3.324	5.873	2.710
3.001	75.836	3.130	9.104	2.905
3.101	88.912	3.221	7.343	4.269
3.200	77.493	2.999	8.092	3.882
3.300	83.922	2.902	6.697	2.061
3.401	69.738	2.280	7.631	3.070
3.500	73.997	2.099	7.350	3.368
3.599	91.521	2.081	6.023	4.570
3.700	91.345	1.780	8.009	3.844
3.800	86.207	2.642	7.518	2.965
3.900	76.117	2.285	8.996	3.635
4.000	82.024	2.871	9.984	3.327
4.101	82.768	2.850	6.713	2.771
4.200	86.407	3.141	6.278	3.927
4.300	94.624	3.108	8.591	3.161
4.400	88.334	3.087	7.438	3.817
4.499	89.188	3.483	8.578	4.138
4.600	77.362	3.479	8.244	2.958
4.700	77.277	3.926	6.816	4.086
4.800	94.229	3.521	7.236	2.653
4.900	86.405	3.516	8.041	3.456
4.999	82.099	2.674	8.237	3.885
5.100	88.864	2.803	6.428	3.102
5.200	82.275	2.510	7.058	3.300
5.301	70.249	2.116	7.947	3.563
5.401	88.658	2.202	8.791	2.191
5.500	84.502	2.117	7.350	3.392
5.600	73.213	2.041	5.878	2.415
5.700	77.891	1.834	6.204	3.707
5.800	77.744	2.009	7.367	3.395
5.900	81.795	2.719	7.119	3.677
6.000	79.902	2.550	7.289	1.871
6.100	86.227	3.348	8.066	1.853
6.199	82.443	3.084	8.273	1.988
6.301	84.481	3.396	7.254	3.089
6.400	83.955	3.427	8.354	3.284
6.500	86.497	3.865	8.112	2.335
6.600	88.737	3.408	7.184	2.880
6.699	83.843	3.803	8.362	2.060
6.800	85.320	3.144	9.161	2.949
6.900	85.102	2.959	5.840	4.431
7.000	88.287	2.853	6.927	3.374
7.100	73.401	2.610	7.870	3.699
7.200	88.369	2.425	8.701	3.348
7.300	81.092	2.514	5.603	3.906
7.400	101.247	2.232	7.535	4.296
7.501	80.631	1.906	6.338	3.028
7.600	78.705	1.982	9.160	4.121
7.700	77.246	2.191	8.588	3.491
7.799	81.572	3.087	6.272	2.619
7.900	93.906	2.631	8.446	2.988
7.999	63.304	2.692	8.511	3.885
8.100	103.461	3.118	9.298	3.997
8.200	96.184	2.968	8.941	4.560
8.300	83.522	3.452	8.724	3.018
8.401	87.110	3.999	8.716	3.001
8.500	95.650	3.665	7.811	4.216
8.600	79.099	3.574	5.918	2.755
8.700	85.103	3.372	6.450	2.959
8.800	75.855	3.182	8.666	4.615
8.900	81.826	2.766	8.151	3.421
9.000	91.902	3.178	6.307	2.731
9.101	88.750	2.824	8.877	3.010
9.201	89.170	2.695	6.775	3.995
9.301	82.589	2.040	9.044	2.207
