	1	2	4	8	16	32	64
1	95.5	226	414	875	1360	2106	2337
2	600	1065	1639	2561	2829	2815	2738
4	2357	2807	2921	2736	2624	2748	2750
8	2944	2586	2633	2617	2603	2758	2778
16	2921	2594	2590	2650	2589	2746	2824
32	2461	2573	2591	2594	2585	2762	2814
64	2223	2598	2599	2591	2591	2751	2751
