	1	2	4	8	16	32	64
1	120915.87	87381.32	47782.79	24220.42	11090.71	5982.20	2932.05
2	36699.83	18149.98	8876.93	5137.50	8603.26	8254.69	3935.31
4	67054.07	32462.51	17925.47	18323.76	20200.35	11536.03	5580.96
8	69940.26	40457.21	51985.81	46715.35	25734.10	13905.09	6813.35
16	86430.36	61160.52	89612.90	55013.91	28491.40	14382.93	7817.21
32	89981.82	45846.51	23248.73	10786.72	5539.58	2955.19	1818.61
64	85463.40	44639.08	25042.56	12013.94	8533.92	4858.08	4663.19
