	1	2	4	8	16	32	64
1	118	171	187	189	173	187	183
2	35.9	35.4	34.6	40.1	124	196	188
4	64.2	62.8	69.2	133	198	203	202
8	65.9	77.0	156	197	201	204	204
16	76.1	106	192	193	189	195	196
32	73.9	72.9	77.1	69.7	74.1	76.1	73.4
64	62.4	69.1	83.0	69.6	79.6	62.8	60.9
