	1	2	4	8	16	32	64
1	 7.77	10.88	20.19	40.30	88.43	164.44	335.85
2	107612.23	218975.31	449508.80	777.76	500824.52	634.08	1320.86
4	241072.20	495295.52	900201.41	934448.10	1260247.90	2453.63	4940.97
8	946107.63	1619157.85	1600715.42	2536127.76	4975.88	9782.38	19574.82
16	3274470.73	4684424.43	5200187.20	10340.34	21148.41	40873.46	81484.88
32	13480653.19	27334.96	51708.71	113988.70	214944.24	418194.57	865.83
64	63799.10	115190.22	191710.21	456486.89	797116.40	2004965.64	4112.64
