run 0						
time	Power PSU	Power SATA	Power PCIe	Power Memory		
2.900	60.405	2.932	3.977	1.635
3.000	67.662	3.821	4.815	2.286
3.099	60.773	4.280	4.935	1.972
3.200	71.134	3.874	4.021	1.690
3.301	65.125	3.773	4.871	1.741
3.401	62.167	4.590	5.087	1.746
3.500	66.710	3.077	3.793	1.269
3.600	67.440	2.407	4.308	0.867
3.700	65.497	3.097	3.717	1.286
3.801	60.760	3.612	3.858	1.315
3.900	60.210	3.524	4.111	1.256
4.000	63.132	4.241	5.575	0.706
4.100	61.245	3.264	3.738	0.829
4.200	54.159	4.835	4.230	0.568
4.301	63.964	3.261	4.621	1.124
4.399	61.068	14.388	5.425	0.845
4.501	60.447	3.837	4.483	0.903
4.601	65.202	2.671	5.346	1.254
4.700	56.483	3.545	3.699	2.291
4.800	56.733	2.279	5.546	1.534
4.900	60.728	2.590	4.017	1.961
5.000	69.475	2.480	4.126	2.096
5.101	69.454	3.273	3.695	1.339
5.200	60.814	3.060	3.911	1.005
5.301	72.862	3.380	4.823	1.680
5.400	61.946	3.349	4.942	1.681
5.500	66.663	3.118	4.675	2.230
5.601	62.967	3.699	3.987	2.252
5.700	65.472	4.589	4.419	2.217
5.799	70.463	3.854	3.576	1.483
5.900	59.223	4.356	4.945	1.922
6.000	73.925	4.460	5.085	1.830
6.100	64.839	3.625	3.600	1.202
6.199	69.068	3.038	4.865	1.465
6.300	66.086	4.264	4.434	1.639
6.400	62.314	3.546	5.656	1.269
6.500	63.237	4.174	5.546	1.948
6.600	62.726	4.311	5.012	1.777
6.700	62.112	4.455	3.924	1.315
6.800	55.960	3.162	3.897	1.010
6.900	64.145	2.379	5.394	1.080
7.000	66.944	3.429	3.993	1.362
7.099	66.658	2.925	5.321	1.326
7.201	64.533	4.192	4.876	0.594
7.299	66.888	2.702	3.938	0.695
7.400	63.692	3.390	3.585	0.691
7.500	63.998	2.758	5.437	1.122
7.600	63.830	3.144	5.098	1.339
7.700	62.664	3.580	5.536	0.967
7.800	69.271	2.481	3.750	2.379
7.901	71.507	4.530	5.080	0.927
7.999	66.551	2.615	5.180	1.719
8.100	64.771	3.734	5.365	1.312
8.199	63.955	3.864	5.190	1.645
8.300	64.743	3.760	4.972	1.714
8.400	64.302	4.197	5.322	2.227
8.499	69.655	3.501	4.593	2.083
8.600	65.494	5.171	5.050	1.959
8.700	62.781	2.547	4.442	1.660
8.801	67.436	4.053	3.566	2.028
8.900	55.105	2.739	4.947	1.370
8.999	60.001	3.926	4.682	0.964
9.100	65.627	3.257	4.399	0.993
9.200	73.580	2.637	4.414	0.919
9.301	63.904	3.253	4.151	2.051
9.399	64.151	2.508	4.425	1.928
9.500	68.567	2.655	3.742	1.439
9.600	67.587	13.540	4.989	2.059
9.700	68.642	3.210	3.725	2.301
9.801	57.623	2.439	4.721	0.922
9.901	71.668	4.837	3.707	1.563
10.001	61.669	3.164	4.962	2.096
10.099	65.732	3.457	4.295	1.893
10.199	67.977	3.483	5.398	2.125
10.299	57.875	2.946	3.892	2.136
10.399	63.911	3.815	3.669	1.491
10.499	64.238	2.864	5.588	1.210
10.599	71.742	3.501	3.680	1.742
10.700	66.185	3.582	4.938	0.764
10.799	63.257	3.331	5.170	0.637
10.901	72.225	4.781	4.882	1.218
11.000	56.723	3.303	3.948	0.496
11.100	62.921	3.932	4.901	0.309
11.200	59.405	3.477	4.910	0.980
11.299	65.194	2.959	4.360	0.983
11.399	61.488	3.477	5.147	0.639
11.499	55.467	4.546	4.657	2.604
11.600	65.417	3.879	3.559	1.129
11.700	63.968	3.379	4.572	1.300
11.800	64.541	4.391	5.003	1.995
11.900	59.497	4.664	4.088	2.304
12.000	58.365	2.479	3.669	1.705
12.100	67.479	4.427	3.681	2.008
12.199	65.241	3.799	4.789	2.206
12.300	66.541	4.604	5.025	1.805
12.400	57.022	2.856	4.994	2.351
12.500	70.822	3.706	4.270	2.182
12.600	68.083	3.534	5.154	2.203
12.700	68.518	3.455	4.380	1.080
12.799	63.262	3.225	4.669	1.787
12.901	59.925	3.492	4.137	1.643
13.000	66.204	4.223	3.805	1.449
13.100	63.900	3.977	4.822	2.062
13.200	63.679	4.360	4.968	2.590
13.299	64.803	4.267	3.741	1.801
13.399	70.626	4.683	4.625	1.913
13.499	64.797	3.143	4.390	1.196
13.599	64.858	4.323	3.693	1.651
13.700	66.161	4.191	3.949	1.074
13.800	65.740	3.120	4.073	0.877
13.901	62.709	4.083	5.480	1.215
14.000	61.902	3.674	4.371	1.623
14.100	61.174	3.959	3.488	0.620
14.200	66.230	3.797	5.084	0.623
14.300	65.937	3.295	5.020	1.495
14.400	69.179	2.817	5.368	1.330
14.500	68.638	2.966	3.793	1.138
14.599	58.090	3.570	3.638	1.071
14.700	63.665	2.954	4.981	1.219
14.799	57.612	3.682	4.271	2.098
14.899	62.927	2.891	4.220	1.964
15.000	65.277	3.832	4.734	2.078
15.100	65.684	13.908	5.792	1.645
15.200	66.030	4.278	4.479	2.397
15.300	70.708	2.684	4.042	1.592
15.400	63.352	3.547	5.624	2.030
15.500	63.263	3.003	5.203	2.255
15.600	75.210	3.530	8.491	1.696
15.700	62.881	3.383	4.390	2.353
15.799	60.928	3.367	5.418	2.152
15.901	62.186	4.050	4.692	0.669
15.999	65.773	2.831	3.853	0.849
16.099	55.614	3.754	4.660	0.952
16.200	59.794	2.840	4.179	1.026
16.299	67.131	3.170	3.756	1.585
16.399	62.973	3.491	4.151	1.312
16.500	57.784	3.217	4.906	2.218
16.599	66.914	4.671	3.823	1.521
16.699	68.631	4.016	4.187	1.361
16.800	69.243	4.343	4.547	1.327
16.900	65.775	4.115	4.344	2.105
16.999	67.055	4.744	5.161	3.126
17.099	70.035	4.509	4.843	2.028
17.199	65.448	3.188	4.183	1.921
17.300	63.871	4.194	4.255	1.121
17.400	60.768	3.215	3.943	1.450
17.500	68.667	4.469	4.574	1.091
17.599	61.554	3.828	4.838	1.778
17.700	66.438	3.809	3.647	0.676
17.800	66.086	2.863	4.299	0.524
17.900	69.348	3.164	5.394	1.723
18.000	63.620	4.678	4.921	0.669
18.100	58.740	3.193	5.066	2.383
18.200	69.015	3.885	7.727	1.143
18.300	74.007	3.006	7.714	1.892
18.399	62.489	3.495	8.253	1.543
18.500	62.767	4.052	8.873	0.914
18.600	68.257	3.786	6.999	2.255
18.700	69.399	4.500	9.586	2.301
18.800	62.906	2.957	9.206	2.679
18.900	71.616	4.238	8.548	2.455
19.000	66.131	2.979	7.305	2.083
19.099	74.624	2.797	5.769	2.202
19.200	80.924	3.587	7.875	1.974
19.299	72.155	2.626	6.924	2.314
19.400	53.996	3.658	5.147	2.954
19.500	59.139	3.364	4.639	2.024
19.599	59.021	3.795	5.077	2.347
19.700	55.643	2.969	4.307	2.251
19.800	54.468	3.513	4.383	2.131
19.899	63.705	3.427	4.890	1.958
20.000	70.791	3.630	4.341	2.042
20.100	64.399	3.267	5.279	1.143
20.199	72.197	2.920	4.621	1.859
20.300	67.721	3.398	4.587	1.364
20.400	64.999	2.872	3.942	2.097
20.499	71.234	3.332	5.928	0.801
20.599	75.825	4.253	4.571	2.038
20.701	67.745	2.576	4.569	0.670
20.799	68.404	2.433	4.541	1.430
20.900	68.298	4.178	4.942	1.416
20.999	71.470	2.608	3.905	1.994
21.099	72.322	3.142	4.205	1.583
21.199	66.637	3.600	5.604	2.622
21.299	65.642	2.989	4.079	1.079
21.399	67.148	4.119	4.957	1.781
21.501	70.440	2.728	3.685	1.646
21.600	71.127	3.891	5.025	2.011
21.700	63.107	2.831	4.829	1.776
21.800	70.844	3.408	5.262	1.700
21.900	67.190	2.881	5.089	2.917
22.000	65.346	4.038	5.260	2.071
22.100	69.225	3.321	3.736	2.319
22.200	72.668	4.180	3.957	2.248
22.299	78.654	3.865	5.498	1.294
22.399	66.660	4.020	6.063	1.945
22.500	73.602	3.416	5.643	2.136
22.600	70.435	4.126	4.003	1.912
22.700	71.010	3.651	4.289	2.361
22.800	78.282	3.943	6.705	2.359
22.900	81.961	3.356	5.529	1.726
23.000	71.111	3.724	8.528	2.974
23.099	75.914	4.077	6.252	1.786
23.199	75.226	3.221	7.182	2.728
23.300	74.202	3.886	4.538	2.406
23.400	69.099	2.941	3.931	1.275
23.500	69.567	4.790	5.569	2.174
23.600	68.311	3.369	5.099	1.183
23.700	66.864	3.757	4.150	2.035
23.799	62.632	3.776	4.344	2.369
23.899	67.599	3.263	5.534	2.196
24.000	71.984	3.999	4.022	2.162
24.099	67.441	4.378	4.846	2.049
24.199	64.432	3.782	5.257	2.135
24.299	66.467	2.562	4.504	1.406
24.400	68.398	3.528	3.897	1.761
24.499	69.233	2.518	4.644	1.275
24.599	70.336	3.727	4.562	1.433
24.699	67.104	2.974	5.128	1.982
24.799	70.231	3.170	4.319	1.946
24.900	74.626	3.444	4.224	1.754
25.000	63.542	2.649	4.033	1.240
25.099	66.737	2.600	4.952	1.505
25.199	69.220	2.467	4.034	1.827
25.300	66.497	3.844	4.725	1.888
25.400	68.245	4.472	4.312	1.408
25.499	72.401	3.340	4.694	2.764
25.601	69.958	3.927	4.202	1.760
25.699	66.055	3.975	4.671	1.810
25.800	69.507	4.324	4.154	2.536
25.899	61.978	3.149	5.137	1.716
25.999	70.510	3.532	4.895	1.526
26.100	72.450	5.618	5.111	1.853
26.199	72.443	3.056	4.893	2.362
26.299	67.327	2.813	3.686	2.675
26.399	69.072	3.139	5.038	1.978
26.500	72.732	4.179	5.422	3.015
26.599	61.412	3.321	4.782	2.173
26.699	57.436	4.603	4.207	1.956
26.800	72.993	4.109	4.187	1.611
26.899	71.237	3.254	4.047	1.571
26.999	62.339	5.128	4.114	1.698
27.099	69.902	4.013	5.804	2.405
27.199	61.419	4.619	5.672	1.625
27.299	69.142	3.089	5.012	1.624
27.400	69.052	4.058	5.230	1.599
27.500	67.336	2.597	4.764	1.300
27.600	72.327	2.529	5.037	1.029
27.700	64.857	3.875	5.009	1.165
27.800	61.717	2.754	3.882	1.162
27.900	66.108	3.564	3.832	1.483
28.000	61.178	2.957	4.550	1.017
28.100	73.285	4.394	4.422	0.858
28.200	68.639	3.166	4.050	1.596
28.299	78.078	4.016	4.229	1.106
28.399	70.028	4.075	4.845	1.724
28.500	69.826	3.911	4.179	1.066
28.600	69.368	3.850	3.712	1.614
28.700	70.555	3.128	4.010	1.387
28.799	67.463	4.453	4.065	2.410
28.900	67.631	4.413	4.804	1.865
28.999	71.443	4.509	3.774	1.180
29.100	55.542	3.488	4.152	2.248
29.199	70.964	3.550	3.981	1.578
29.299	61.241	3.134	4.261	2.259
29.399	63.131	2.480	4.363	1.437
29.500	63.952	3.568	4.790	1.504
29.600	67.626	2.981	4.078	2.097
29.699	70.952	3.522	4.018	1.603
29.800	66.287	2.687	4.997	1.403
29.899	76.466	3.702	4.875	1.336
29.999	64.554	2.156	5.016	0.981
30.099	67.623	2.321	5.562	1.193
30.199	64.601	4.054	5.486	1.281
30.299	66.504	3.385	3.836	1.754
30.399	64.151	4.023	4.428	1.640
30.499	69.023	2.418	4.224	2.508
30.599	72.085	3.465	3.631	2.652
30.700	65.017	2.556	5.434	1.599
30.799	62.125	3.609	3.971	2.033
30.899	59.915	4.955	4.409	2.023
30.999	65.139	3.648	4.480	2.086
31.100	66.026	3.415	4.978	2.223
31.199	70.350	3.141	4.379	1.628
31.300	69.427	4.215	4.954	1.073
31.399	74.461	2.842	5.266	1.632
31.500	76.713	4.063	3.582	0.814
31.599	62.086	3.050	5.338	0.817
31.699	62.549	3.500	5.049	0.491
31.799	63.783	2.612	5.275	0.667
31.899	59.889	3.640	5.418	2.289
31.999	65.324	4.177	4.899	1.036
32.099	67.673	2.906	5.291	1.226
32.200	69.144	4.129	5.047	0.827
32.300	72.279	3.395	4.270	0.700
32.401	66.852	2.344	4.082	1.080
32.499	66.072	2.882	4.464	1.234
32.599	62.766	3.521	4.126	0.988
32.700	64.549	3.583	4.475	1.300
32.800	63.765	3.912	4.331	1.530
32.899	66.608	3.914	3.953	1.776
33.000	64.691	3.913	4.671	1.991
33.099	69.833	3.386	3.923	0.968
33.199	66.704	3.635	4.632	2.717
33.299	62.449	2.801	3.521	1.906
33.401	66.087	4.488	4.806	1.900
33.500	69.035	3.578	4.995	1.913
33.600	72.460	4.380	4.144	2.111
33.699	64.954	3.132	4.015	2.602
33.799	57.718	4.783	6.049	1.648
33.899	69.244	2.962	7.675	1.677
33.999	67.313	2.838	6.056	1.892
34.099	60.417	3.295	8.520	1.641
34.201	67.578	3.675	6.832	1.856
34.299	72.934	3.426	3.922	1.433
34.399	70.168	3.117	4.195	1.741
34.499	71.360	3.379	3.911	1.419
34.601	66.986	2.977	4.946	1.442
34.699	74.524	3.289	4.727	1.370
34.800	65.023	3.350	4.182	1.206
34.899	68.288	2.801	5.255	0.676
34.999	69.303	3.653	4.788	1.382
35.099	65.938	2.851	3.965	2.116
35.200	71.993	3.640	4.969	1.724
35.299	64.995	3.234	4.816	1.538
35.399	65.762	2.451	4.701	1.187
35.499	62.249	3.663	4.072	0.895
35.599	67.452	2.961	4.602	1.304
35.699	68.799	4.278	3.847	1.747
35.799	78.402	2.232	4.098	1.459
35.901	72.863	3.985	5.137	2.722
36.000	69.478	3.268	4.027	1.344
36.099	77.052	4.179	4.924	1.461
36.199	68.000	4.082	4.924	2.252
36.299	53.706	3.339	6.880	2.041
36.399	48.024	3.870	8.389	1.052
36.499	48.959	2.494	6.095	1.272
36.599	52.755	3.593	9.472	1.183
36.699	52.750	2.989	6.258	2.107
36.799	50.993	2.782	8.605	1.372
36.899	41.954	3.013	8.213	1.722
36.999	46.199	3.426	6.985	1.011
37.099	45.226	3.086	8.258	0.813
37.199	43.147	4.183	7.976	1.079
37.299	54.908	3.070	5.416	1.427
37.399	50.771	3.364	7.181	1.384
37.499	47.819	2.459	7.384	1.687
37.599	53.803	3.075	9.462	1.410
37.699	75.794	3.320	9.895	1.771
37.800	73.938	3.277	7.475	1.596
37.899	47.116	2.424	7.572	1.475
37.999	47.754	3.781	8.880	1.304
38.099	61.744	3.525	3.889	1.522
38.199	66.080	2.641	5.357	2.434
38.300	78.146	3.526	4.348	2.771
38.399	67.820	3.436	4.571	1.885
38.500	71.037	3.166	4.261	1.197
38.599	71.109	4.202	3.709	0.862
38.699	68.401	3.240	4.581	1.854
38.799	70.548	3.023	4.073	0.406
38.899	64.219	3.841	3.438	0.693
38.999	62.563	2.726	4.160	1.365
39.099	73.832	4.395	3.876	0.568
39.199	77.901	3.073	5.026	0.900
39.300	71.683	2.878	5.368	2.004
39.399	68.983	3.596	4.628	1.902
39.499	71.896	2.973	4.851	1.532
39.599	75.347	4.458	4.349	1.106
39.699	75.748	4.255	5.324	1.105
39.799	42.031	3.394	6.785	1.450
39.899	74.788	2.498	6.332	1.916
39.999	74.455	3.737	3.847	3.065
40.099	69.045	3.408	4.565	2.512
40.199	54.031	2.453	7.096	1.727
40.299	78.322	3.337	9.896	2.593
40.399	90.298	3.775	5.321	5.083
40.499	68.388	3.965	3.507	3.513
40.599	63.909	2.361	8.554	2.236
40.699	74.136	4.009	7.196	2.750
40.799	72.516	2.764	4.505	2.269
40.899	67.360	3.649	5.235	2.180
40.999	70.997	3.681	3.792	1.554
41.099	66.536	3.076	4.524	1.272
41.199	62.687	3.994	4.985	1.037
41.299	71.642	2.592	7.091	1.475
41.399	59.620	3.948	6.119	1.667
41.499	68.948	2.624	4.212	2.973
41.599	65.254	2.929	3.570	2.002
41.699	58.405	4.041	5.203	0.905
41.799	59.528	3.660	4.725	1.202
41.899	64.676	4.180	4.998	0.683
41.999	67.547	3.465	4.684	1.196
42.099	66.681	3.625	4.453	1.980
42.199	66.924	3.114	4.640	0.887
42.299	65.785	2.934	5.481	0.807
42.399	59.898	3.383	5.149	1.511
42.499	65.599	3.336	3.777	1.321
42.599	60.954	4.648	4.394	1.046
42.699	65.423	4.842	4.277	1.571
42.799	66.119	2.190	4.291	1.329
42.899	62.843	3.753	4.127	1.501
42.999	62.136	3.539	3.670	1.235
43.100	66.602	2.415	5.059	2.144
43.199	65.411	3.311	4.789	1.846
43.299	62.972	2.574	5.893	1.319
43.399	62.686	3.820	5.217	1.938
43.499	61.475	2.693	3.982	1.450
43.599	58.681	3.705	5.766	1.039
43.699	59.651	2.991	4.623	1.075
43.799	71.044	3.440	4.955	2.388
43.899	61.457	5.548	4.071	1.613
43.999	58.689	4.003	4.736	1.580
44.099	62.717	3.347	4.480	1.261
44.199	66.315	4.108	4.690	0.793
44.299	57.917	3.300	4.634	1.052
44.399	64.271	3.847	4.395	1.240
44.499	54.041	3.821	5.261	1.037
44.599	66.530	3.976	3.694	1.430
44.699	68.210	3.282	5.239	1.743
44.799	67.617	3.340	4.739	2.259
44.899	68.550	4.212	4.136	1.755
44.999	63.835	2.976	3.858	1.653
45.099	74.745	3.524	4.873	1.449
45.199	65.719	2.333	4.371	1.538
45.300	63.480	3.997	5.246	1.628
45.399	59.901	2.430	4.076	2.093
45.500	60.364	4.126	4.117	1.661
45.599	63.295	2.639	3.727	1.975
45.699	73.281	3.486	4.608	0.919
45.799	61.222	3.773	4.830	1.015
45.899	62.355	2.520	4.030	1.109
45.999	68.437	4.030	4.201	0.986
46.099	60.362	3.232	5.351	0.662
46.199	59.119	3.380	5.451	0.497
46.300	56.759	2.798	5.166	1.044
46.399	64.303	3.145	4.900	0.577
46.499	61.332	3.894	4.628	0.917
46.599	62.592	3.463	4.437	0.454
46.699	64.294	4.129	5.334	0.780
46.799	70.488	2.585	4.430	0.978
46.899	65.483	4.244	3.574	1.834
46.999	58.831	3.053	4.446	1.672
47.099	59.632	3.998	4.946	1.954
47.199	62.065	4.272	5.089	1.265
47.299	60.370	4.513	5.176	1.750
47.399	62.457	3.432	5.098	2.127
47.499	60.942	4.878	4.327	1.669
47.599	68.283	4.117	5.186	1.796
47.699	64.693	2.788	4.499	2.158
47.799	63.785	4.055	4.230	2.066
47.899	54.863	3.794	4.724	2.469
47.999	61.723	4.482	4.446	1.698
48.099	64.539	2.614	3.642	2.531
48.199	64.813	5.025	5.057	2.063
48.299	60.304	3.380	4.542	1.414
48.399	73.901	3.688	4.786	1.797
48.499	64.021	3.220	4.164	1.587
48.599	60.213	3.111	5.247	1.408
48.699	64.478	3.485	3.752	1.691
48.799	55.790	3.733	4.922	1.140
48.899	60.795	4.087	4.616	1.261
48.999	54.683	3.275	4.123	1.127
49.099	60.242	3.538	4.589	0.813
49.199	67.449	3.501	5.349	0.871
49.299	69.788	2.901	4.434	0.924
49.398	56.354	3.896	4.511	1.215
49.499	63.873	3.785	3.724	0.425
49.599	65.678	3.689	5.155	0.659
49.699	57.143	3.869	4.127	0.689
49.799	71.492	3.292	3.693	1.509
49.899	62.517	3.600	5.260	0.977
49.999	66.567	3.285	3.693	0.966
50.099	67.997	5.247	4.066	1.127
50.199	58.017	2.615	5.112	1.026
50.299	59.319	3.670	4.081	2.074
50.399	63.459	3.247	4.327	1.858
50.499	62.240	3.114	3.691	1.442
50.599	61.981	3.528	3.580	1.411
50.699	71.664	2.559	4.435	1.269
50.799	65.627	4.138	5.385	1.446
50.899	65.833	2.476	5.254	1.303
50.999	68.288	3.436	5.298	1.560
51.099	58.966	3.369	3.981	1.936
51.199	69.257	3.193	4.864	1.359
51.299	65.867	3.386	4.055	0.865
51.399	69.105	2.724	4.391	0.945
51.499	68.262	3.423	4.362	0.637
51.599	61.001	3.538	4.978	1.058
51.699	65.743	5.960	3.597	0.711
51.799	62.005	3.239	4.964	1.930
51.899	68.927	4.491	4.308	1.919
51.999	66.625	3.275	3.593	1.725
52.099	67.243	4.044	3.682	2.574
52.200	60.415	3.697	5.166	1.845
52.299	61.389	3.341	5.291	1.853
52.399	63.555	3.088	5.290	1.619
52.499	66.946	3.532	3.614	1.714
52.599	60.211	4.737	3.839	1.781
52.699	65.559	3.382	4.127	2.650
52.799	71.794	2.868	5.236	1.039
52.900	57.625	4.051	5.073	0.846
52.999	61.374	3.533	5.165	0.806
53.099	65.106	3.074	4.037	1.375
53.199	62.475	3.226	3.960	0.787
53.299	62.821	2.761	3.735	1.805
53.399	56.779	3.394	5.070	1.001
53.499	70.743	4.126	4.310	1.168
53.599	59.836	3.427	5.357	0.904
53.699	68.418	2.585	3.926	0.880
53.799	65.411	3.261	5.103	1.253
53.899	68.942	2.414	4.658	1.722
53.999	69.373	3.935	4.656	1.446
54.099	64.211	2.763	4.008	1.332
54.199	62.178	4.474	4.522	0.999
54.299	66.177	2.438	3.924	1.673
54.400	77.695	3.319	4.581	2.391
54.499	62.124	2.962	4.858	1.597
54.600	72.036	3.012	4.554	2.059
54.699	71.791	3.369	4.083	2.219
54.799	58.286	2.898	3.777	1.859
54.900	60.554	4.074	4.817	1.933
55.000	70.575	4.464	3.652	1.998
55.099	67.996	3.447	4.339	2.239
55.199	69.144	4.242	3.491	2.191
55.299	75.038	3.498	3.574	2.581
55.399	67.394	3.924	5.063	1.852
55.499	60.621	2.605	5.322	1.321
55.599	75.016	4.173	4.784	1.557
55.699	75.018	3.635	7.309	1.949
55.799	66.130	3.380	6.901	1.996
55.899	68.669	2.733	5.968	1.716
55.999	64.636	2.724	4.678	1.093
56.099	68.376	3.672	4.829	1.768
56.199	67.254	2.525	4.527	0.701
56.299	67.751	3.283	4.599	1.339
56.399	61.803	2.994	4.896	0.896
56.499	71.761	3.633	3.734	1.053
56.599	71.287	4.111	4.734	1.127
56.699	63.640	3.113	4.291	1.076
56.799	62.203	3.034	4.665	2.234
56.899	74.707	2.744	4.793	2.615
56.999	65.355	4.026	4.912	1.295
57.099	58.679	3.156	4.814	1.373
57.199	69.886	4.173	3.599	2.269
57.299	60.580	3.440	4.585	1.237
57.399	67.642	3.650	3.945	2.260
57.499	61.508	4.143	4.318	2.163
57.599	58.214	3.541	3.901	2.868
57.699	66.931	4.154	5.293	1.622
57.799	66.732	3.258	4.366	1.795
57.899	66.176	3.997	4.032	2.121
57.999	69.396	4.573	4.037	1.934
58.099	59.506	3.539	4.654	1.617
58.199	64.041	4.151	4.830	1.404
58.300	64.660	2.925	5.497	2.395
58.399	70.143	4.457	5.137	1.314
58.499	63.447	3.832	5.515	1.596
58.598	67.378	4.154	9.112	1.740
58.699	62.631	3.745	6.131	0.829
58.799	60.575	4.389	6.623	1.490
58.899	68.625	3.489	6.597	1.947
58.999	77.046	3.604	6.557	1.931
59.099	63.898	3.605	8.347	1.629
59.199	65.000	3.660	5.154	1.848
59.300	77.960	3.421	7.291	2.683
59.399	71.544	3.755	8.091	1.911
59.500	65.575	3.202	7.747	1.784
59.599	78.709	3.334	6.334	1.631
59.699	72.334	3.746	6.805	2.653
59.800	62.337	2.748	5.574	3.046
59.899	66.001	3.100	4.291	2.679
59.999	62.765	3.063	5.193	2.353
60.099	64.734	3.008	4.215	1.735
60.199	64.734	3.943	5.186	1.838
60.299	60.531	3.158	6.619	1.771
60.399	52.264	2.323	6.236	1.484
60.499	49.767	3.143	3.808	1.116
run 10						
time	Power PSU	Power SATA	Power PCIe	Power Memory		
0.100	44.835	3.747	2.172	0.788
0.200	82.628	4.621	2.390	2.398
0.300	86.794	5.089	5.246	3.523
0.399	80.387	4.133	4.948	3.739
0.500	68.687	3.481	5.550	0.515
0.600	72.414	3.560	4.343	2.638
0.699	72.917	4.067	4.921	1.530
0.800	71.147	2.852	6.113	1.620
0.900	67.552	2.855	3.934	1.918
1.000	67.750	3.483	4.935	2.360
1.100	68.525	2.722	5.140	2.656
1.200	64.741	3.225	5.064	1.729
1.300	69.681	3.955	3.929	2.562
1.400	64.530	4.226	3.934	2.739
1.500	68.231	2.968	4.537	2.631
1.600	68.849	3.088	4.190	2.339
1.700	69.728	3.088	4.116	4.094
1.800	71.724	4.096	5.476	2.687
1.900	71.041	3.512	3.866	2.100
2.000	68.714	2.912	5.197	3.115
2.100	73.787	4.031	4.499	2.087
2.200	66.454	2.637	5.388	3.147
2.301	70.833	3.998	4.623	1.730
2.400	70.731	3.421	4.894	1.819
2.500	68.984	2.717	5.217	3.079
2.600	69.237	4.022	5.237	2.358
2.700	81.399	3.476	4.631	2.510
2.800	65.971	4.247	5.745	1.153
2.900	76.379	2.840	4.287	0.836
3.000	69.066	3.806	4.409	0.809
3.100	62.928	3.629	4.570	0.969
3.200	66.566	3.626	4.222	1.318
3.300	73.477	3.574	5.646	1.071
3.400	75.099	4.447	4.590	1.981
3.500	71.222	3.885	6.068	1.338
3.600	64.435	3.002	5.567	1.215
3.700	67.614	4.001	4.908	1.284
3.800	70.193	3.635	4.580	2.044
3.900	72.470	4.706	4.016	2.008
4.001	61.258	3.670	4.297	1.832
4.100	79.169	3.756	3.975	2.162
4.200	75.029	4.242	4.725	1.874
4.300	69.986	3.985	4.333	2.846
4.400	68.543	4.151	4.639	1.673
4.500	73.882	2.770	4.809	2.211
4.600	75.430	4.237	4.589	1.304
4.700	72.946	3.309	5.409	1.530
4.800	70.494	3.637	4.830	2.023
4.901	69.903	3.524	4.535	2.663
5.000	70.437	4.410	5.279	2.433
5.100	73.887	5.741	4.160	1.656
5.200	69.173	7.961	5.871	1.317
5.300	74.944	4.475	4.614	1.413
5.400	64.872	13.225	4.336	1.620
5.499	69.013	2.749	4.642	2.429
5.600	69.468	5.289	5.017	2.933
5.700	61.579	2.778	4.480	1.018
5.800	67.441	4.176	5.504	2.293
5.900	77.315	2.918	5.412	2.434
6.000	77.726	3.681	4.167	1.482
6.100	64.672	4.485	4.281	1.225
6.201	71.431	4.291	4.442	1.772
6.300	73.767	3.455	5.931	2.154
6.400	69.093	2.556	4.527	1.747
6.500	68.417	3.658	5.582	2.798
6.600	67.571	2.646	4.277	1.011
6.700	72.982	3.792	5.431	0.394
6.800	63.605	2.810	4.299	0.783
6.900	76.562	3.989	5.138	1.662
7.000	67.175	2.853	4.282	1.125
7.100	77.530	3.541	4.611	1.092
7.200	69.945	4.024	4.002	0.838
7.300	76.551	3.146	4.306	0.798
7.400	65.078	3.349	5.449	1.189
7.500	59.346	2.568	4.741	1.181
7.599	69.814	3.382	4.793	1.299
7.699	59.371	3.804	4.570	1.479
7.800	67.514	3.433	5.478	2.236
7.900	67.213	3.468	4.765	2.144
8.001	77.335	3.660	4.440	2.435
8.100	65.058	3.797	4.985	3.231
8.199	65.492	3.896	4.572	1.392
8.300	78.417	4.256	5.291	2.167
8.400	72.028	3.216	5.700	1.677
8.500	71.325	4.354	9.232	2.130
8.600	73.841	3.772	5.108	2.443
8.700	68.147	3.438	5.316	1.422
8.800	70.345	3.703	4.042	3.124
8.900	73.745	3.734	4.460	3.146
9.000	72.031	5.476	4.860	2.084
9.100	73.520	3.877	4.780	1.735
9.200	76.598	3.861	5.554	1.140
9.301	67.550	3.112	5.054	1.335
9.400	72.422	3.867	5.562	1.543
9.500	65.294	2.828	6.560	1.273
9.601	64.208	3.545	6.058	1.618
9.700	72.633	4.625	8.173	1.829
9.800	76.020	2.855	5.132	1.744
9.900	67.444	3.756	5.522	1.691
10.000	68.967	3.338	6.344	0.406
10.100	61.880	4.471	6.195	0.875
10.200	68.410	4.027	4.682	1.394
10.300	75.957	3.810	5.309	1.648
10.400	67.331	3.725	5.746	1.088
10.500	71.657	3.090	5.387	0.990
10.599	66.775	4.605	5.756	1.900
10.700	78.949	4.730	5.029	0.804
10.800	72.660	5.035	5.772	0.638
10.900	65.678	4.586	9.418	1.058
10.999	75.140	4.692	7.989	1.721
11.100	70.250	5.108	6.611	1.533
11.200	68.035	4.084	8.500	1.679
11.300	75.153	3.588	8.437	1.131
11.401	75.196	2.586	5.843	2.793
11.500	75.079	3.729	8.300	1.715
11.600	69.201	2.605	5.531	1.644
11.700	66.426	3.505	5.860	2.506
11.799	72.064	4.457	6.072	2.319
11.900	78.699	3.202	6.158	2.387
