	1	2	4	8	16	32	64
1	19.62	41.04	 7.93	12.15	11.09	14.90	27.15
2	31.60725	65.48469	7.36787	10.78	18.79	37.79	77.24
4	61.40578	162.79347	22.338990000000003	43.01	86.49	172.99	348.47
8	162.95273999999998	344.25117	95.07	196.20	382.10	770.95	1546.28
16	485.86546000000004	913.22	438.90	878.36	1730.84	3460.07	7079.08
32	1875.29	2951.55	1832.01	3554.26	6989.11	14130.83	28953.18
64	14433.80	18389.91	13135.88	25211.92	49414.09	100436.17	198109.95
