	1	2	4	8	16	32	64
1	 9.57	 9.88	19.91	40.72	81.08	164.72	328.13
2	56.53818	115.00435	224.38905	391.55	332.14891	655.30	1317.20
4	212.81360999999998	421.36432	678.3371099999999	682.02161	1317.2106	2641.06	5963.33
8	820.15377	1300.09276	1494.01459	2731.9125099999997	5461.27	10734.15	21375.29
16	3057.63043	3673.4107400000003	5677.733179999999	11132.81	33798.39	46086.38	90010.89
32	16924.33696	33755.67	68589.85	137345.83	263995.23	522084.03	1071350.0
64	82585.47	165029.83	330419.21	654040.29	1307884.71	2579460.0	5332630.0
