run 0						
time	Power PSU	Power SATA	Power PCIe	Power Memory		
13.500	39.728	5.711	1.110	0.389
13.601	28.962	2.652	0.686	0.427
13.700	43.092	3.097	0.984	1.570
13.800	26.733	3.753	0.738	0.315
13.899	35.798	2.802	0.700	0.226
14.000	26.694	4.383	0.676	0.311
14.100	43.642	3.798	0.878	0.742
14.200	31.337	3.999	0.887	0.059
14.299	29.416	2.611	0.749	0.191
14.399	43.301	5.007	0.936	0.266
14.499	38.101	2.935	0.961	0.869
14.600	31.676	4.336	0.688	0.514
14.701	31.522	3.335	0.807	0.377
14.800	24.292	3.318	0.730	0.097
14.900	39.610	3.943	0.961	2.463
15.000	17.808	2.444	0.812	0.257
15.099	35.348	4.262	0.928	2.241
15.199	42.466	4.223	1.040	0.540
15.299	49.085	2.501	0.999	0.412
15.399	39.820	4.937	0.946	0.301
15.500	45.451	4.102	1.039	0.152
15.599	32.871	4.459	0.694	0.158
15.699	34.107	3.248	0.874	0.133
15.800	28.779	3.872	0.592	0.061
15.899	34.821	2.869	0.955	0.920
16.000	39.672	4.112	0.943	1.733
16.099	25.825	4.305	0.677	0.760
16.199	37.754	3.273	0.896	0.301
16.300	24.880	4.251	0.717	0.335
16.400	45.291	3.162	1.014	0.955
16.500	38.268	3.924	0.952	1.776
16.599	28.110	4.052	0.649	0.205
16.699	40.068	4.226	0.847	0.306
16.801	39.860	4.372	1.074	1.469
16.899	36.447	4.176	0.825	0.688
17.001	29.976	2.680	0.744	0.447
17.099	32.002	3.868	0.689	0.154
17.200	30.677	3.311	0.807	0.230
17.300	36.665	2.850	0.843	1.082
17.400	27.487	3.521	0.772	0.365
17.499	41.417	2.951	0.990	0.340
17.600	38.393	4.300	1.099	1.491
17.700	35.484	3.780	0.980	0.768
17.799	39.315	3.241	0.934	0.114
17.900	39.709	4.007	0.954	0.868
17.999	40.268	3.041	1.023	0.869
18.100	42.292	3.687	0.987	1.082
18.200	39.973	3.396	0.965	3.032
18.299	32.891	4.394	0.811	0.932
18.400	40.952	2.712	1.013	0.351
18.499	31.566	4.084	0.716	0.214
18.600	28.228	4.169	0.783	0.516
18.700	38.609	5.545	0.974	1.479
18.799	35.886	2.550	0.848	1.354
18.899	42.485	3.484	0.976	0.435
19.000	40.134	4.058	1.046	0.206
19.100	38.507	3.380	0.953	1.991
19.199	27.673	3.320	0.871	0.251
19.299	31.746	3.502	0.867	0.137
19.400	29.588	4.346	0.785	0.190
19.499	27.802	4.613	0.663	0.415
19.600	37.301	3.655	0.918	0.643
19.699	34.403	3.818	0.812	0.381
19.800	31.076	2.815	0.688	0.492
19.900	35.454	4.303	0.986	0.449
20.000	37.157	3.330	0.944	1.182
20.099	27.902	3.830	0.616	0.637
20.200	29.401	2.842	0.741	0.632
20.300	29.168	3.429	0.718	0.090
20.399	27.345	3.701	0.789	0.128
20.500	36.195	3.012	0.988	2.271
20.599	38.188	3.478	0.915	1.114
20.700	43.126	3.214	0.949	0.587
20.800	40.411	2.935	1.006	1.209
20.899	34.904	3.170	0.783	2.112
20.999	27.780	2.667	0.779	0.143
21.099	37.348	2.689	1.001	2.151
21.200	34.864	4.484	0.955	3.278
21.300	35.510	3.355	0.946	0.293
21.401	34.675	4.633	0.770	0.251
21.500	42.948	4.901	1.052	1.756
21.599	41.778	2.800	0.900	0.853
21.699	38.828	4.494	0.970	0.666
21.800	28.097	4.719	0.675	0.348
21.900	36.863	3.311	0.962	0.426
21.999	31.758	4.301	0.807	0.257
22.100	30.765	3.714	0.795	0.393
22.199	31.083	4.315	0.881	0.705
22.299	34.669	3.134	0.908	1.363
22.400	36.635	2.760	0.980	0.411
22.500	38.178	3.324	0.989	0.145
22.599	26.983	3.036	0.688	0.183
22.699	39.049	3.005	1.040	0.139
22.800	34.660	3.051	0.879	0.197
22.899	37.309	5.203	0.950	1.697
23.000	38.013	3.714	1.060	0.573
23.099	38.514	4.675	0.940	2.090
23.199	32.844	4.085	0.746	0.896
23.299	27.011	3.107	0.680	0.341
23.399	34.967	3.128	1.027	0.328
23.499	38.578	3.455	0.988	0.153
23.600	36.743	3.331	0.995	0.223
23.699	35.664	4.157	0.974	1.074
23.800	30.272	3.862	0.689	0.318
23.899	34.089	3.094	0.888	1.115
23.999	32.160	3.879	0.744	0.279
24.099	26.974	3.347	0.631	0.052
24.199	37.611	3.633	0.764	0.220
24.300	28.534	3.346	0.678	0.225
24.399	29.803	3.559	0.625	0.568
24.499	32.272	4.126	0.651	0.010
24.599	34.217	3.662	0.917	1.157
24.699	37.139	3.454	0.883	0.960
24.799	27.526	4.088	0.683	0.221
24.900	26.846	3.725	0.713	0.132
24.999	40.900	2.401	0.938	0.387
25.100	32.857	3.339	0.685	0.205
25.200	38.066	3.299	0.916	2.010
25.300	34.069	4.177	0.906	0.331
25.400	41.368	3.578	0.958	1.280
25.500	29.543	3.222	0.753	0.291
25.600	25.458	5.029	0.647	0.435
25.699	30.458	2.914	0.930	0.358
25.800	32.008	3.453	0.754	0.149
25.899	39.046	3.047	0.913	1.290
25.999	34.010	3.723	0.859	0.363
26.099	43.806	3.151	0.901	0.118
26.199	36.565	2.682	0.955	0.041
26.300	35.161	3.881	0.990	1.093
26.398	39.785	3.442	0.865	0.190
26.498	30.069	4.037	0.692	0.753
26.600	37.309	4.314	0.825	0.510
26.699	37.095	5.108	0.758	0.074
26.799	36.263	2.806	0.819	0.421
26.900	38.643	2.969	1.016	2.224
26.998	25.514	3.102	0.593	0.017
27.099	35.179	3.108	0.920	1.063
27.200	33.245	3.746	0.853	2.354
27.299	33.894	3.627	0.833	0.340
27.399	42.458	3.560	1.068	1.550
27.500	31.241	4.680	0.669	0.091
27.599	34.197	3.578	0.675	0.359
27.699	26.020	4.068	0.797	0.394
27.799	28.255	3.150	0.617	0.617
27.899	28.319	4.698	0.815	0.320
28.000	38.353	3.811	0.974	0.648
28.100	41.374	3.911	0.940	1.812
28.200	31.420	4.595	0.910	0.143
28.299	37.243	2.844	0.733	1.675
28.399	32.039	4.004	0.760	0.170
28.500	28.396	3.695	0.677	0.389
28.599	30.410	4.466	0.829	0.250
28.700	29.935	4.206	0.837	0.372
28.799	33.075	3.246	0.934	0.529
28.900	38.513	3.974	0.859	1.471
29.000	33.787	3.115	0.699	0.181
29.100	41.617	4.400	0.974	1.367
29.200	32.553	2.941	0.777	0.408
29.300	33.487	3.600	0.635	0.294
29.400	31.988	4.319	0.738	1.136
29.499	38.950	3.507	0.914	0.348
29.599	26.517	3.249	0.762	0.240
29.700	28.855	2.917	0.887	0.301
29.799	25.014	3.627	0.671	0.487
29.898	28.955	3.708	0.725	0.311
29.998	27.766	3.884	0.709	0.373
30.098	39.767	2.792	0.935	1.974
30.200	31.765	4.044	0.815	0.237
30.300	38.216	4.178	0.947	0.217
30.399	39.687	4.609	0.993	0.096
30.499	24.496	3.586	0.625	0.242
30.599	26.806	3.349	0.629	0.145
30.699	30.704	4.069	0.846	0.443
30.800	42.364	4.341	0.957	1.491
30.900	32.187	3.808	0.852	1.165
30.999	40.092	2.456	0.849	2.100
31.098	43.897	4.090	0.961	2.227
31.199	29.017	4.662	0.720	0.431
31.300	36.655	2.864	0.908	1.534
31.399	24.280	4.335	0.676	0.403
31.499	29.653	2.703	0.771	0.038
31.600	44.048	3.524	0.910	0.122
31.700	43.866	2.873	0.961	1.936
31.799	31.867	2.872	0.660	0.055
31.899	36.887	3.829	0.974	0.385
31.999	24.236	3.698	0.669	0.062
32.099	27.622	3.158	0.692	0.242
32.199	41.732	3.057	0.916	0.547
32.299	47.286	4.705	0.949	1.170
32.399	27.654	2.983	0.681	0.372
32.499	35.961	4.561	0.904	0.286
32.600	32.900	3.740	0.949	1.887
32.699	26.836	2.971	0.738	0.177
32.799	35.453	3.386	0.927	1.481
32.899	34.117	3.660	0.773	0.156
32.999	25.353	3.962	0.709	1.155
33.099	34.941	2.664	0.896	0.228
33.199	33.928	4.943	0.937	1.762
33.300	27.455	4.303	0.767	0.353
33.400	32.579	3.489	0.743	0.302
33.500	32.873	4.203	0.785	0.918
33.599	40.036	2.622	1.094	0.996
33.699	42.735	4.161	0.930	0.667
33.799	42.655	3.067	0.998	1.122
33.899	27.376	4.084	0.807	0.262
33.998	44.690	3.687	1.026	0.636
34.099	47.496	3.799	0.920	0.123
34.199	31.325	2.896	0.843	0.481
35.641	40.339	3.649	1.001	1.094
35.669	29.029	4.081	0.753	0.601
35.692	41.149	3.185	0.901	0.415
35.703	32.001	4.329	0.680	0.158
35.714	25.636	2.779	0.732	0.419
35.721	26.135	4.552	0.694	0.164
35.729	35.655	3.786	0.882	1.555
35.737	39.770	4.585	0.999	0.444
35.744	35.420	3.701	0.955	1.523
35.752	43.080	3.651	0.953	1.010
35.760	31.641	3.016	0.794	0.254
35.769	31.846	3.893	0.902	0.351
35.776	32.291	4.290	0.743	0.405
35.784	41.502	3.753	0.937	0.785
35.791	39.675	3.888	0.933	1.520
35.800	26.748	2.806	0.773	0.269
35.900	32.679	2.633	0.623	0.413
36.000	33.614	4.352	0.672	0.456
36.099	28.078	3.180	0.767	0.509
36.199	33.286	4.396	0.828	0.153
36.299	34.819	2.951	0.611	0.200
36.398	36.095	4.606	0.785	1.825
36.499	41.909	3.696	0.987	0.770
36.599	45.957	3.347	0.839	0.227
36.699	43.292	4.310	0.828	2.280
36.799	29.844	3.264	0.689	0.417
36.899	38.649	2.546	1.000	2.131
36.999	25.322	3.636	0.759	0.292
37.100	37.188	4.251	0.989	2.240
37.199	41.128	3.771	0.848	0.187
37.300	42.132	4.489	0.895	1.138
37.400	32.021	2.944	0.766	0.043
37.499	37.396	4.290	0.794	0.555
37.599	46.629	3.829	0.933	1.231
37.699	37.903	3.544	0.808	0.356
37.799	34.686	3.081	0.842	1.574
37.899	32.644	3.864	0.860	0.099
37.998	29.865	3.937	0.789	0.121
38.099	31.557	3.175	0.704	0.086
38.198	33.711	3.636	0.721	0.459
38.298	33.427	3.088	0.935	0.201
38.398	39.659	3.381	0.858	0.505
38.498	28.927	3.947	0.549	0.569
38.598	40.825	2.701	0.925	0.115
38.700	39.036	2.609	0.977	0.830
38.800	35.961	3.354	1.029	0.268
38.899	41.829	4.603	1.052	1.915
39.000	20.558	2.564	0.594	0.505
39.100	41.677	3.918	0.948	1.530
39.199	41.908	4.670	0.979	2.822
39.299	27.180	3.360	0.854	0.403
39.399	41.147	2.895	0.928	0.199
39.500	31.128	2.518	0.703	1.539
39.600	36.381	3.172	0.774	1.134
39.700	22.000	2.925	0.867	0.168
39.799	37.395	4.061	0.816	0.938
39.899	27.619	3.371	0.945	0.407
40.000	27.592	2.989	0.753	0.384
40.099	36.349	3.903	0.764	0.422
40.199	41.007	3.019	1.027	0.245
40.299	27.429	4.131	0.755	0.120
40.400	33.816	2.524	0.745	1.455
40.499	35.590	4.155	0.920	1.014
40.599	35.881	2.935	0.999	1.643
40.700	35.508	2.990	0.977	1.334
40.800	28.759	3.416	0.768	0.276
40.899	36.656	3.077	0.966	1.489
40.999	39.899	3.376	0.923	1.032
41.100	48.537	5.120	0.938	0.860
41.200	30.941	3.557	0.813	1.185
41.299	31.303	3.573	0.772	0.167
41.400	48.859	3.347	0.999	1.495
41.499	34.272	3.344	0.890	0.360
41.599	33.546	3.019	0.658	0.257
41.700	35.429	4.308	0.763	0.098
41.798	43.753	2.923	0.974	1.031
41.898	32.314	3.926	0.751	0.449
41.998	27.150	3.777	0.689	0.510
42.099	45.687	4.605	0.962	0.890
42.199	26.289	3.540	0.718	0.229
42.299	23.677	3.919	0.634	0.591
42.399	38.959	3.696	1.026	1.036
42.499	31.109	2.478	0.656	0.325
42.599	34.385	4.675	0.809	1.051
42.699	36.442	4.188	0.790	0.128
42.799	45.014	2.931	1.036	0.181
42.898	34.154	4.155	0.892	2.002
42.999	18.789	3.304	0.693	0.527
43.099	33.029	4.533	0.864	3.414
43.200	30.074	4.046	0.810	0.284
43.299	26.985	4.117	0.722	0.228
43.399	36.531	3.533	0.773	0.330
43.499	36.498	4.758	0.905	1.551
43.599	28.044	5.185	0.888	1.465
43.699	42.372	3.699	0.952	1.410
43.799	26.750	2.969	0.866	0.338
43.899	45.295	3.338	0.864	0.366
43.999	27.351	3.718	0.854	0.644
44.099	29.457	3.015	0.726	0.133
44.200	27.473	4.524	0.735	0.312
44.298	39.758	3.443	0.875	0.748
44.399	34.529	3.184	1.035	0.961
44.499	31.425	4.470	0.727	1.470
44.599	26.396	3.361	0.734	0.236
44.699	36.617	4.304	0.755	0.091
44.798	40.063	3.046	0.819	1.424
44.900	32.641	4.118	0.649	0.103
44.999	37.965	3.028	0.919	0.721
45.099	27.373	3.695	0.789	0.066
45.199	27.034	3.546	0.756	0.414
45.299	44.662	4.005	0.980	0.890
45.400	37.895	3.674	0.829	0.167
45.499	35.555	3.068	0.748	0.183
45.599	34.256	4.392	0.678	0.043
45.699	39.322	2.510	0.690	0.093
45.798	42.529	4.912	0.995	1.865
45.900	35.973	3.314	0.949	1.383
45.998	25.313	3.782	0.710	0.335
46.098	22.524	3.201	0.807	1.774
46.199	33.003	4.343	0.792	0.289
46.300	40.481	3.735	0.998	1.086
46.398	35.307	3.853	0.796	0.371
46.499	20.767	3.888	0.669	0.243
46.598	30.399	3.513	0.734	0.380
46.698	34.656	3.977	0.880	1.404
46.800	29.187	4.154	0.718	0.310
46.900	30.117	3.914	0.793	0.503
47.000	31.303	3.487	0.799	0.035
47.100	36.287	2.893	0.887	1.254
47.199	41.725	3.690	0.937	0.533
47.299	37.267	4.605	0.927	1.302
47.399	26.671	4.217	0.642	0.316
47.499	26.928	3.114	0.559	0.184
47.600	23.458	3.246	0.659	0.101
47.700	43.207	4.119	0.937	0.935
47.800	43.465	3.260	0.899	1.421
47.899	37.634	3.255	1.006	1.628
47.999	42.117	4.112	0.992	2.435
48.099	37.136	4.862	0.719	0.286
48.200	38.680	4.129	0.953	0.168
48.299	31.560	4.992	0.659	0.131
48.398	30.162	3.453	0.824	1.023
48.498	27.746	2.388	0.688	1.632
48.598	24.195	5.164	0.837	0.695
48.698	38.222	2.659	0.801	0.868
48.798	29.839	5.093	0.683	0.435
48.898	36.214	2.354	0.864	0.787
48.998	26.796	4.523	0.695	0.230
49.098	37.858	3.450	0.755	0.167
49.200	43.274	3.835	0.911	1.650
49.299	28.660	3.641	0.700	0.470
49.400	22.349	2.843	0.808	0.370
49.499	30.248	4.370	0.880	0.702
49.599	28.547	3.492	0.747	0.325
49.698	29.784	3.583	0.793	0.415
49.800	36.927	3.086	0.849	0.646
49.899	35.534	3.192	0.692	0.158
49.998	25.926	4.307	0.795	0.740
50.099	26.133	2.730	0.656	1.584
50.199	33.818	3.932	0.855	1.706
50.299	24.296	3.842	0.760	0.149
50.399	36.788	3.854	0.740	0.294
50.499	39.600	3.431	1.038	1.359
50.600	26.331	3.194	0.791	0.457
50.699	33.497	3.474	0.776	0.072
50.799	40.077	3.485	0.968	0.273
50.899	27.165	3.171	0.775	0.396
50.999	25.593	3.409	0.764	0.132
51.098	23.119	2.931	0.638	1.023
51.198	39.000	4.492	0.897	0.624
51.299	33.995	2.814	0.900	0.146
51.398	37.591	2.508	0.913	0.920
51.499	39.956	4.525	0.889	0.548
51.599	33.705	5.397	0.953	0.206
51.699	36.034	4.106	0.978	2.365
51.798	41.117	4.144	0.921	1.442
51.899	20.347	4.515	0.767	2.074
51.999	45.522	3.439	0.988	0.175
52.098	29.051	2.940	0.849	0.363
52.198	47.340	3.820	0.964	0.158
52.300	32.275	3.377	0.704	0.499
52.398	43.372	3.262	1.048	0.504
52.499	42.125	3.795	0.899	0.278
52.598	39.355	3.334	0.903	1.192
52.699	31.104	3.145	0.761	1.097
52.799	28.864	3.895	0.668	0.259
52.898	42.013	5.201	0.945	0.670
53.000	33.022	3.159	0.835	0.259
53.100	32.497	3.215	0.719	0.138
53.199	42.774	3.154	0.984	1.114
53.299	38.650	4.027	0.977	0.338
53.399	36.367	3.505	0.929	0.253
53.499	36.128	2.641	0.777	0.098
53.598	27.910	3.642	0.772	0.119
53.700	33.313	3.602	0.781	0.233
53.800	33.614	3.831	0.690	0.086
53.900	38.277	3.188	0.953	2.214
53.998	32.049	2.920	0.739	0.168
54.099	28.783	3.717	0.791	0.279
54.198	40.136	3.061	0.949	1.293
54.299	28.732	2.819	0.677	0.336
54.400	36.798	2.745	0.821	1.049
54.499	41.594	3.383	1.050	0.550
54.598	39.221	2.849	0.988	0.098
54.700	38.593	3.888	0.954	0.928
54.798	29.841	4.283	0.759	0.203
54.899	39.718	3.240	0.879	0.541
55.000	31.737	4.679	0.754	0.253
55.098	24.015	3.537	0.767	0.282
55.199	38.588	4.418	0.879	0.330
55.298	29.796	2.564	0.839	0.505
55.398	30.386	4.056	0.753	0.398
55.498	39.468	3.362	0.877	1.465
55.599	43.783	3.772	0.964	0.072
55.699	26.723	3.013	0.763	0.108
55.799	37.355	3.383	0.920	0.729
55.899	37.020	3.808	0.908	0.311
56.000	36.886	2.644	0.868	1.442
56.098	43.455	3.876	0.910	0.102
56.198	37.559	2.525	0.895	0.986
56.299	38.197	3.739	0.782	0.088
56.399	42.096	3.663	1.011	1.207
56.499	38.404	3.001	0.972	1.272
56.599	33.766	3.684	0.580	0.105
56.698	32.150	2.955	0.826	0.337
56.800	40.680	4.095	1.006	1.468
56.899	23.078	4.264	0.589	0.212
56.999	44.257	3.696	0.917	0.931
57.100	33.611	3.513	0.896	1.096
57.199	32.741	3.138	0.819	0.131
57.299	38.874	3.652	0.933	0.485
57.400	31.585	3.007	0.728	0.680
57.499	39.967	4.125	0.928	0.151
57.599	26.547	3.122	0.770	0.638
57.699	28.203	4.287	0.782	0.277
57.799	36.759	4.573	0.896	0.234
57.898	35.439	3.403	0.857	0.626
58.000	30.936	3.156	0.819	0.419
58.100	44.968	4.455	1.010	0.293
58.199	43.082	4.735	0.934	2.193
58.298	39.610	3.061	0.924	0.050
58.398	31.312	3.117	0.702	0.387
58.499	29.845	4.205	0.831	0.366
58.600	25.459	3.981	0.656	0.267
58.698	30.382	4.033	0.817	0.425
58.798	47.657	2.972	0.953	2.308
58.900	40.159	3.643	0.960	0.526
58.998	30.370	3.435	0.745	1.315
59.100	27.335	3.750	0.677	1.235
59.199	41.918	3.815	0.861	2.236
59.299	37.026	3.278	1.020	1.301
59.398	37.491	3.716	0.892	0.612
59.500	36.894	4.232	0.891	0.862
59.599	27.104	4.062	0.807	0.166
59.699	47.899	3.426	1.064	0.330
59.799	34.847	4.710	0.830	0.604
59.898	35.482	3.019	0.899	1.440
59.998	30.316	2.742	0.785	0.286
60.099	22.763	3.187	0.707	0.170
60.199	36.872	3.271	0.898	0.703
60.299	77.104	3.200	1.262	0.420
60.399	37.026	4.145	0.978	0.556
60.498	31.888	3.952	0.770	0.312
60.599	42.605	2.485	0.957	2.297
60.699	41.553	3.780	0.926	1.398
run 4						
time	Power PSU	Power SATA	Power PCIe	Power Memory		
0.100	41.900	2.738	0.913	1.220
0.200	35.306	3.600	0.959	1.604
0.301	33.780	3.822	0.932	1.604
0.400	38.963	3.493	0.931	2.188
0.500	27.820	3.941	0.732	0.155
0.601	28.700	3.444	0.821	0.633
0.701	23.429	3.392	0.698	0.242
0.801	27.573	4.446	0.839	0.339
0.900	42.623	4.025	0.957	0.033
1.000	33.074	5.110	0.725	0.225
1.100	31.362	3.582	0.821	0.369
1.200	44.312	4.178	0.920	1.176
1.300	36.137	3.097	0.842	0.762
1.400	27.858	3.168	0.733	0.230
1.501	26.664	3.012	0.755	0.201
1.600	38.681	4.405	0.881	0.900
1.701	29.387	3.115	0.797	0.175
1.800	35.265	3.043	0.935	1.599
1.901	29.713	3.284	0.735	0.395
2.000	33.404	3.993	0.781	0.454
2.100	39.074	3.147	1.006	1.579
2.201	24.646	3.046	0.772	0.228
2.300	40.429	3.289	0.987	1.174
2.400	38.853	2.431	1.000	0.664
2.501	35.359	4.506	0.972	0.489
2.601	41.834	4.754	0.893	1.327
2.700	33.063	4.003	0.900	0.063
2.800	33.484	4.463	0.730	0.260
2.900	42.496	3.432	0.900	1.312
3.000	34.038	3.004	0.846	0.371
3.100	26.998	3.635	0.678	0.269
3.201	37.014	3.542	1.019	0.772
3.301	38.443	3.128	0.811	3.622
3.401	36.370	3.820	0.956	1.877
3.501	30.387	4.213	0.847	0.433
3.600	37.021	3.653	0.985	1.210
3.701	33.747	3.556	0.770	0.518
3.801	44.089	2.610	0.990	0.517
3.900	35.709	3.737	1.022	0.858
4.001	39.223	4.597	0.997	1.591
4.100	37.634	3.440	1.012	0.244
4.200	26.739	4.612	0.765	1.301
4.300	45.979	4.051	0.930	0.259
4.400	29.262	4.516	0.845	0.161
4.500	29.477	3.242	0.759	0.268
4.601	42.090	4.718	0.956	0.416
4.701	31.466	3.013	0.814	0.501
4.800	29.337	3.481	0.808	0.156
4.901	33.925	3.271	0.930	1.844
5.000	33.839	3.929	0.770	0.240
5.101	32.951	3.812	0.722	0.509
5.201	23.665	3.477	0.791	0.217
5.301	43.297	4.638	1.000	0.052
5.401	38.350	2.719	0.984	1.306
5.501	39.664	4.113	0.879	1.065
5.600	38.494	4.071	1.042	0.208
5.700	35.732	2.850	0.993	0.670
5.800	40.146	3.816	1.004	0.163
5.901	38.344	2.229	0.875	0.542
6.000	33.694	4.761	0.902	1.217
6.100	39.919	2.820	1.011	1.052
6.200	32.975	4.017	0.766	1.363
6.300	36.230	3.042	0.982	0.946
6.401	27.809	3.280	0.703	0.224
6.500	31.137	3.538	0.808	0.443
6.601	43.426	3.264	0.897	0.647
6.701	39.366	3.347	0.915	0.877
6.801	35.110	2.586	0.971	0.761
6.900	36.377	5.976	1.084	1.376
7.001	42.894	2.607	0.889	0.879
7.100	34.434	3.216	0.992	0.601
7.201	25.219	3.614	0.714	0.257
7.300	29.487	3.208	0.815	0.299
7.401	28.488	3.526	0.683	0.457
7.500	42.092	2.645	0.961	1.141
7.601	29.555	3.006	0.773	0.136
7.700	30.327	3.393	0.792	0.116
7.800	39.099	3.674	1.011	1.203
7.900	25.924	3.548	0.707	0.340
8.001	28.016	2.880	0.789	0.054
8.101	35.861	3.900	0.966	1.450
8.201	39.655	2.664	0.861	0.136
8.301	24.448	4.625	0.800	0.482
8.400	23.920	4.248	0.709	0.276
8.501	28.570	4.698	0.778	0.243
8.601	40.967	4.052	0.916	0.853
8.700	30.769	4.395	0.796	0.089
8.800	30.700	3.370	0.682	0.253
8.900	27.819	2.863	0.736	0.211
9.000	37.677	3.903	0.953	1.728
9.100	35.341	4.696	0.983	0.752
9.201	26.461	3.503	0.666	0.240
9.300	25.454	3.439	0.664	0.065
9.401	45.410	3.833	0.970	1.849
9.499	25.040	4.285	0.799	0.495
9.601	35.489	3.602	0.796	0.193
9.701	33.243	2.699	0.821	0.318
9.800	36.008	2.859	0.742	1.768
9.900	34.994	3.840	0.860	0.184
9.999	35.135	3.521	0.781	0.296
10.100	35.904	2.722	0.968	1.263
10.200	36.345	3.280	0.868	1.130
10.300	26.165	3.515	0.648	0.818
10.400	24.123	4.011	0.729	0.189
10.500	35.089	3.282	0.852	0.865
10.601	35.013	4.035	0.751	0.605
10.700	35.159	2.682	0.830	0.540
10.800	31.493	3.534	0.767	0.369
10.899	25.968	4.093	0.698	1.732
11.001	30.479	2.670	0.786	0.102
11.101	34.355	3.676	0.815	0.751
11.200	38.658	4.470	0.922	0.625
11.300	39.209	4.589	0.876	0.819
11.400	30.477	2.554	0.885	0.961
11.501	35.235	3.693	1.000	0.578
11.601	31.508	2.744	0.696	0.245
11.700	27.441	3.727	0.745	0.432
11.801	31.721	4.086	0.827	0.394
11.901	39.117	4.158	0.955	1.643
12.000	31.545	2.644	0.696	0.189
12.101	27.285	4.797	0.818	0.162
12.200	36.884	4.531	0.865	1.073
12.300	45.488	3.710	0.905	0.432
12.401	27.724	4.043	0.801	0.244
12.500	37.381	4.230	0.837	0.902
12.600	35.966	4.014	0.907	0.998
12.701	27.521	2.722	0.771	0.345
12.801	38.585	4.148	0.959	1.163
12.900	30.162	2.861	0.741	0.115
13.000	40.049	3.620	0.912	1.162
13.099	36.823	3.568	0.730	0.225
13.201	43.386	3.181	0.907	1.448
13.301	41.301	4.403	0.948	0.891
13.401	41.911	4.043	0.979	2.684
13.501	28.913	4.224	0.738	0.257
13.599	34.525	4.043	0.971	1.551
13.700	32.217	2.417	0.725	0.394
13.799	34.257	4.189	0.922	1.201
13.901	32.110	3.109	0.733	0.423
14.000	45.136	3.562	0.944	1.349
14.101	42.283	3.728	0.845	0.826
14.199	34.750	4.339	0.782	0.161
14.299	31.997	3.248	0.751	0.143
14.401	20.951	3.333	0.692	0.123
14.500	34.395	3.005	1.018	1.363
14.601	39.445	3.058	1.062	0.262
14.701	40.674	3.155	0.929	0.392
14.801	42.904	2.758	1.054	0.505
14.900	26.929	4.127	0.759	1.593
15.000	44.701	2.581	0.892	0.932
15.099	36.079	3.717	0.931	1.340
15.201	26.297	3.724	0.728	0.289
15.300	24.618	3.278	0.813	0.425
15.400	26.232	2.854	0.724	0.254
15.500	28.220	3.228	0.682	0.055
15.599	41.555	3.031	0.867	0.194
15.700	34.940	3.353	0.908	0.097
15.799	36.301	4.514	0.887	1.238
15.900	30.794	3.132	0.768	0.122
15.999	37.486	4.598	0.976	0.580
16.100	37.487	3.352	0.950	0.315
16.200	30.069	4.170	0.840	1.756
16.300	37.956	4.036	0.874	0.663
16.400	37.902	3.348	0.961	0.239
16.500	35.207	3.653	1.005	0.093
16.600	37.128	2.769	0.934	0.575
16.700	35.853	4.073	0.732	0.233
16.801	41.315	2.827	1.006	0.289
16.899	21.740	3.953	0.555	0.072
16.999	32.527	2.878	0.747	0.564
17.100	35.449	3.382	0.893	0.182
17.199	50.670	3.261	1.049	0.588
17.299	33.122	3.565	0.654	1.085
17.400	40.865	2.635	0.977	0.276
17.500	37.529	4.268	0.928	0.208
17.601	33.438	2.750	0.792	0.248
17.700	32.422	3.292	0.951	1.369
17.799	47.110	4.455	0.948	1.031
17.901	25.646	3.622	0.789	0.320
18.001	41.063	3.159	1.033	0.624
18.099	39.969	4.198	0.879	0.830
18.200	36.643	3.215	0.847	1.186
18.299	39.976	4.468	0.899	0.029
18.399	30.218	2.568	0.711	0.098
18.500	38.793	4.094	0.918	1.292
18.600	40.049	3.672	0.920	0.169
18.701	30.663	3.643	0.812	0.318
18.800	30.194	3.172	0.881	0.076
18.900	34.765	3.879	0.832	0.214
19.001	29.773	3.476	0.823	0.123
19.100	44.175	4.096	0.904	0.542
19.201	25.731	3.752	0.631	0.720
19.300	32.071	3.322	0.755	0.594
19.401	38.039	3.490	0.973	3.529
19.500	43.347	3.610	1.040	1.050
19.600	34.846	4.186	0.767	0.154
19.700	37.413	4.278	1.004	1.307
19.800	29.807	4.131	0.668	0.374
19.901	32.793	3.204	0.737	0.383
19.999	43.753	3.320	0.910	1.837
20.100	24.569	3.872	0.806	0.588
20.200	45.098	2.993	0.997	1.593
20.300	46.442	3.971	0.931	0.675
20.400	26.919	3.707	0.699	0.418
20.499	32.268	5.770	0.749	0.419
20.600	40.266	4.050	0.928	0.173
20.700	29.271	3.705	0.672	1.035
20.799	29.203	3.000	0.805	0.608
20.900	34.179	3.216	0.776	1.509
21.001	24.387	3.389	0.772	0.147
21.099	35.039	4.436	0.974	0.216
21.199	33.815	3.833	0.784	0.287
21.300	44.126	4.135	1.019	1.462
21.399	39.749	3.928	0.911	0.122
21.499	38.233	3.393	1.155	1.232
21.601	41.905	3.617	0.885	1.008
21.701	31.172	2.640	0.931	0.811
21.800	40.951	2.423	0.969	0.975
21.900	37.594	4.053	0.980	1.487
21.999	39.239	3.731	0.878	0.579
22.100	41.567	3.418	0.913	0.342
22.200	36.742	3.082	0.951	0.254
22.301	36.234	3.556	0.998	1.009
