	1	2	4	8	16	32	64
1	7059.88	7081.58	7085.66	7184.86	7205.85	7247.78	7392.84
2	28056.64	27783.83	27847.88	28216.16	28353.15	28760.92	29665.32
4	85130.0	85520.0	86150.0	86920.0	87680.0	88680.0	93335.35
8	279110.0	280850.0	286210.0	284910.0	285390.0	299968.35	307090.0
16	958440.0	978160.0	997470.0	1000460.0	1007640.0	1022590.0	1088330.0
32	3716370.0	3807020.0	3885280.0	3856240.0	3880350.0	3995360.0	4336450.0
64	15354020.0	15735080.0	16034860.0	15931570.0	15818670.0	16207050.0	17335110.0
