	1	2	4	8	16	32	64
1	49.55	10872.95	10.41	11.49	12.95	19.23	29.01
2	210.10708	44111.22	91.11106	110.46	212.68	540.66	885.33
4	443.24474	141650.0	1015.28668	548.81	1087.56	3130.68	4690.88
8	865.65	501390.0	2574.48	5023.74	8767.04	19034.63	35550.04
16	6181.12	1903370.0	10311.77	21469.24	41077.14	102555.44	134355.69
32	39440.43	6156070.0	44926.12	89993.57	171237.52	342971.02	669509.78
64	199281.46	19361630.0	224834.54	427304.65	860716.34	3283245.26	3423445.14
