	1	2	4	8	16	32	64
1	20054.15	92.30	79850.38	65526.31	45357.85	32768.00	16383.87
2	25363.08	93.61	322638.54	262124.10	145635.11	109225.83	47784.58
4	55728.07	116.91	655354.17	524284.00	301452.00	141970.17	72085.20
8	147397.93	131.55	25002.29	12828.52	7334.51	3391.01	3956.50
16	41982.64	208.48	24862.28	11969.00	6250.05	7511.40	1935.95
32	34921.54	589.95	35374.94	15714.74	9226.48	8062.98	4417.99
64	37344.78	2107.08	121623.62	46888.21	21893.51	24436.91	20265.11
