	1	2	4	8	16	32	64
1	39503.96	21448.27	12001.03	11677.56	10686.17	8709.51	5703.45
2	97195.28	48029.93	26665.18	24395.04	21387.53	17615.16	11456.55
4	202439.04	96602.86	52012.39	45150.17	36919.11	30505.01	21653.56
8	375199.48	178743.68	96644.76	79762.99	58400.20	48547.71	35994.47
16	668840.34	315591.71	171879.97	126381.78	82262.12	61361.46	44924.25
32	1044985.97	422829.15	277505.74	174900.04	100339.12	62800.66	45270.87
64	678114.17	509017.74	375751.42	206874.60	111222.14	63170.32	43537.71
