run 0						
time	Power PSU	Power SATA	Power PCIe	Power Memory		
22.800	68.649	3.595	5.875	2.235
22.899	67.231	4.026	3.827	2.268
22.999	61.666	3.451	4.888	1.144
23.100	73.410	3.496	4.938	0.366
23.200	58.542	2.946	4.983	0.799
23.300	69.562	3.181	5.128	1.259
23.400	70.470	2.727	5.129	2.674
23.500	67.685	2.438	4.595	1.797
23.600	72.095	2.341	5.455	2.100
23.701	67.311	2.202	3.524	1.576
23.800	68.962	1.908	5.105	1.762
23.900	67.948	2.057	5.291	1.520
24.000	67.674	1.643	5.784	1.720
24.100	70.673	2.453	5.527	1.899
24.200	62.201	2.320	8.287	2.619
24.300	48.490	2.213	8.826	1.981
24.399	57.528	2.371	6.313	1.377
24.499	70.429	2.800	4.282	1.233
24.600	80.849	3.645	5.298	1.663
24.700	73.280	3.221	5.175	1.012
24.800	65.478	3.315	3.941	1.045
24.901	73.386	3.454	5.368	0.955
25.000	68.309	3.298	4.234	2.438
25.100	74.236	2.924	6.010	1.170
25.200	67.178	3.162	4.097	0.980
25.300	65.350	2.817	4.147	1.914
25.400	65.631	2.505	5.617	0.643
25.500	63.649	2.925	5.658	2.042
25.599	72.297	2.566	3.812	0.934
25.700	75.100	2.026	4.600	2.724
25.799	71.269	1.862	3.916	1.935
25.900	56.909	1.662	8.426	1.947
26.000	51.167	1.937	3.617	1.814
26.100	70.117	2.419	8.576	2.172
26.200	16.236	2.291	4.645	1.375
26.300	82.476	2.643	5.963	3.466
26.401	71.919	3.134	5.371	1.987
26.501	75.511	3.006	4.703	2.085
26.600	65.172	3.259	4.178	1.923
26.700	75.108	3.431	5.763	2.195
26.799	78.242	3.598	4.554	2.465
26.899	63.636	3.089	3.751	1.829
26.999	71.692	3.866	4.645	1.873
27.100	65.667	2.930	5.464	3.085
27.201	72.638	3.013	4.464	3.393
27.299	75.502	2.643	5.078	3.001
27.400	75.402	2.499	5.509	1.241
27.500	65.703	2.564	5.465	1.588
27.600	70.786	2.320	5.344	1.545
27.699	72.573	1.894	3.981	1.672
27.801	75.259	1.942	5.839	2.341
27.899	74.208	2.023	6.498	0.372
27.999	70.106	2.033	5.494	0.889
28.100	70.579	2.929	3.816	0.836
28.201	71.147	2.858	4.155	1.357
28.300	68.379	2.929	4.185	1.754
28.401	65.894	3.245	5.061	1.483
28.499	65.153	2.914	5.828	2.128
28.601	70.486	3.304	5.012	1.869
28.701	77.244	3.859	5.093	0.627
28.800	58.608	3.412	7.427	1.465
28.899	58.608	3.122	5.945	1.355
29.000	54.587	3.062	5.649	1.525
29.099	55.553	3.101	6.115	1.430
29.200	56.146	2.793	6.372	1.487
29.300	75.690	2.883	4.994	2.015
29.400	65.628	2.736	5.357	1.418
29.499	77.221	2.157	4.442	2.121
29.599	69.165	1.777	3.997	2.123
29.699	78.053	2.190	6.365	1.220
29.800	66.539	2.062	4.776	1.571
29.899	75.778	2.641	4.637	1.458
29.999	67.149	2.324	5.048	2.649
30.101	69.181	2.535	4.067	2.778
30.200	71.223	2.871	4.096	0.883
30.299	70.844	2.795	4.823	0.407
30.399	78.562	1.172	4.007	0.874
30.499	61.532	3.487	3.934	0.818
30.600	69.692	3.200	3.973	1.275
30.701	71.102	3.544	4.301	2.095
30.800	64.740	3.152	4.602	1.635
30.899	72.886	3.106	5.165	2.313
30.999	71.763	3.555	5.098	1.155
31.099	71.216	2.525	4.489	0.813
31.200	68.252	2.744	5.357	2.105
31.300	68.480	2.356	5.675	1.849
31.399	67.267	2.500	5.046	2.191
31.500	70.470	2.134	4.755	2.026
31.600	67.065	1.836	3.882	1.807
31.700	64.309	1.900	4.707	1.239
31.799	68.596	1.845	5.015	1.963
31.900	72.512	2.058	3.987	1.848
32.000	67.540	2.264	6.454	1.233
32.099	52.989	2.669	5.278	0.402
32.200	59.180	2.862	5.999	1.322
32.300	64.912	3.103	4.639	0.916
32.400	78.860	3.098	4.721	1.791
32.500	76.994	3.309	3.731	0.966
32.600	66.649	3.388	4.032	1.126
32.699	66.387	3.455	4.785	0.689
32.800	51.023	3.121	7.075	1.516
32.899	46.454	2.706	5.649	1.730
33.000	60.951	2.866	4.681	1.705
33.099	41.079	2.407	7.473	1.998
33.200	54.072	1.965	3.818	2.111
33.299	66.072	2.227	7.921	1.629
33.399	74.145	2.238	4.508	3.543
33.500	74.943	2.100	3.794	1.533
33.599	68.681	1.932	6.011	2.390
33.699	64.952	2.125	5.237	1.499
33.799	65.471	2.343	4.385	1.655
33.900	71.955	3.127	4.154	1.752
34.000	72.893	2.657	5.520	1.924
34.101	70.387	2.689	6.961	1.700
34.200	62.140	3.009	5.621	2.192
34.300	68.358	3.391	5.658	2.551
34.400	71.598	3.438	3.805	1.532
34.500	63.793	3.919	4.837	0.787
34.600	74.759	3.518	6.284	1.273
34.699	62.412	3.392	4.803	2.216
34.799	71.076	2.981	3.964	1.686
34.900	65.201	2.856	3.768	2.125
34.999	75.964	2.629	3.856	2.165
35.100	78.068	2.594	5.551	2.069
35.201	67.311	2.687	3.996	1.014
35.299	69.712	2.003	5.488	1.451
35.400	69.637	1.879	5.860	0.827
35.500	72.717	1.943	5.649	1.036
35.599	75.051	1.810	4.565	1.013
35.699	65.818	2.222	4.068	0.286
35.799	74.231	2.414	5.492	3.249
35.900	63.632	2.939	3.989	0.696
36.000	66.163	2.788	4.352	1.021
36.101	75.748	2.988	5.812	0.916
36.199	73.468	3.115	4.524	1.569
36.300	72.221	3.360	4.535	1.791
36.400	71.684	3.288	3.802	1.709
36.500	68.845	3.314	5.584	1.293
36.599	67.436	3.062	5.246	2.750
36.700	65.466	2.954	4.686	1.777
36.800	73.859	3.064	5.604	1.464
36.899	66.078	2.496	5.805	1.508
37.000	73.826	2.216	5.339	1.498
37.100	72.774	2.045	4.662	2.282
37.200	62.569	2.017	5.708	1.513
37.299	69.449	2.020	4.991	2.585
37.399	71.301	2.131	5.298	1.952
37.500	70.353	1.920	5.331	1.049
37.600	70.421	2.270	6.153	1.603
37.700	67.260	2.694	5.317	0.715
37.799	73.601	2.703	5.002	1.629
37.900	79.318	3.042	7.412	2.659
38.001	71.234	3.468	8.753	1.843
38.100	56.555	3.113	7.791	2.719
38.199	65.667	3.320	7.152	2.071
38.300	76.304	3.917	6.084	1.582
38.400	68.573	3.680	5.061	1.144
38.499	68.552	3.207	4.977	2.724
38.600	73.614	3.017	4.580	2.388
38.699	64.598	2.470	6.293	2.015
38.800	70.683	2.350	5.864	1.813
38.899	77.540	2.232	5.049	1.711
39.000	67.631	1.843	5.241	1.671
39.099	76.846	1.747	5.852	0.925
39.200	68.727	1.762	3.786	3.117
39.299	69.581	1.940	5.587	1.202
39.399	60.684	1.987	4.620	1.045
39.499	74.164	2.413	4.969	1.351
39.600	70.066	2.430	4.267	0.952
39.700	75.010	3.064	4.883	0.915
39.800	69.202	3.107	4.608	0.938
39.900	63.098	3.146	6.276	1.179
40.000	62.873	3.466	5.563	1.851
40.100	60.658	3.176	5.405	1.501
40.199	46.903	3.166	5.518	0.704
40.301	48.452	2.948	4.320	1.861
40.399	53.762	2.443	5.054	1.176
40.499	53.482	2.504	6.227	1.777
40.599	55.099	2.189	9.222	2.048
40.699	74.492	2.397	5.522	1.831
40.799	61.297	2.098	5.443	2.002
40.900	74.767	2.384	4.516	2.544
40.999	74.892	1.956	4.124	2.733
41.099	65.719	2.250	6.055	3.061
41.199	65.214	2.175	3.588	3.199
41.300	66.014	2.439	4.625	2.512
41.400	76.706	2.924	5.447	2.239
41.500	61.256	2.821	4.928	3.001
41.599	79.739	2.899	4.652	1.962
41.701	70.139	2.819	4.316	1.545
41.799	69.433	3.436	4.230	3.212
41.900	72.500	3.292	5.052	1.749
41.999	66.164	3.470	4.425	1.557
42.100	68.495	3.307	4.236	3.597
42.200	66.911	2.726	4.318	2.386
42.299	71.523	2.750	4.720	2.141
42.400	61.710	2.464	3.978	1.768
42.499	52.618	2.750	5.325	1.165
42.599	65.522	2.659	9.051	1.292
42.701	76.046	2.138	4.392	2.041
42.800	66.778	2.023	3.751	0.930
42.899	66.834	2.190	4.117	1.665
42.999	69.321	1.976	4.108	0.665
43.099	68.478	1.878	5.682	2.645
43.200	68.929	2.468	5.617	0.997
43.300	66.456	2.584	4.526	1.345
43.400	72.347	2.824	4.496	1.043
43.500	76.599	3.223	5.847	1.420
43.600	74.949	3.413	6.005	1.270
43.700	76.475	3.686	3.980	2.048
43.800	67.734	3.918	4.932	2.599
43.899	69.755	3.325	4.068	3.519
43.999	65.051	3.371	3.587	1.626
44.099	72.114	3.150	6.155	2.518
44.199	67.855	3.234	5.418	1.812
44.299	71.340	2.265	5.761	2.488
44.399	66.450	2.638	4.538	1.643
44.499	68.024	2.437	4.348	1.703
44.600	72.979	2.482	6.124	2.131
44.699	67.637	2.220	5.444	1.467
44.799	75.194	1.973	4.543	2.877
44.900	70.350	1.957	5.094	1.140
45.000	73.882	1.978	4.055	0.902
45.099	63.747	2.238	5.061	1.843
45.199	71.736	2.548	9.001	1.514
45.300	66.952	2.539	8.681	2.070
45.399	54.025	3.021	7.539	2.253
45.499	75.499	3.582	5.059	2.314
45.600	71.692	3.312	4.318	3.175
45.700	64.429	3.212	5.148	2.552
45.800	65.566	3.174	3.634	1.632
45.900	62.494	2.892	4.332	2.279
46.001	63.678	2.867	5.072	2.189
46.099	59.002	2.858	3.897	2.626
46.199	70.762	2.572	3.985	3.517
46.299	57.991	2.234	5.066	2.899
46.399	71.455	2.216	4.084	1.878
46.499	66.682	2.246	4.180	1.357
46.599	63.743	2.289	3.745	1.233
46.700	70.146	1.920	4.962	1.489
46.799	69.773	1.910	3.962	2.102
46.899	62.974	2.139	4.296	2.675
47.000	72.456	2.671	5.551	2.041
47.099	72.539	2.784	5.452	2.509
47.200	70.534	2.748	4.494	2.253
47.300	70.053	2.918	4.320	2.434
47.399	71.335	3.063	4.223	1.748
47.499	68.080	3.196	4.134	1.617
47.599	65.567	3.518	5.037	1.230
47.700	64.993	3.246	3.736	2.975
47.799	72.185	3.290	5.647	2.421
47.899	66.883	3.097	3.928	2.529
47.999	69.887	2.690	5.273	3.445
48.099	70.806	2.813	5.961	2.113
48.200	67.370	2.220	5.301	1.618
48.299	69.159	2.154	5.979	2.645
48.399	73.392	2.228	5.865	2.752
48.499	74.819	1.825	4.078	2.967
48.599	65.784	1.961	5.972	3.253
48.699	67.755	2.456	5.097	2.719
48.800	64.973	2.420	3.936	3.312
48.899	65.410	2.482	5.424	1.677
48.999	66.622	3.102	6.830	1.572
49.099	52.190	3.094	6.205	1.948
49.200	47.607	3.206	9.100	1.794
49.299	47.103	3.720	6.242	1.538
49.399	77.457	3.868	5.250	3.997
49.500	64.394	3.400	3.812	2.589
49.601	59.553	3.697	3.696	3.163
49.699	63.973	3.077	4.933	2.631
49.799	58.166	2.994	5.964	1.358
49.899	47.602	2.739	5.750	0.884
49.999	49.919	2.397	5.918	1.362
50.099	51.809	2.382	6.885	1.300
50.199	50.364	1.911	5.258	1.589
50.299	11.478	1.553	8.994	1.447
50.400	78.127	2.059	3.748	3.907
50.500	65.959	1.873	3.591	3.065
50.599	70.427	2.257	5.350	1.903
50.700	64.544	2.292	5.203	2.534
50.800	72.925	2.587	3.767	1.564
50.899	66.734	2.420	4.389	1.976
50.999	73.560	2.707	3.812	1.564
51.099	71.997	2.995	4.744	1.809
51.200	67.999	3.087	4.055	2.746
51.299	70.988	3.885	4.552	2.443
51.400	63.706	3.889	4.215	2.846
51.499	59.014	3.243	5.288	2.230
51.599	70.209	3.006	4.931	3.734
51.699	71.587	2.825	4.672	1.241
51.801	70.469	2.599	5.684	2.585
51.899	65.373	3.052	3.865	3.037
51.999	64.416	2.251	4.303	3.531
52.100	67.675	2.353	4.323	2.363
52.200	59.848	2.218	5.345	1.751
52.299	72.042	2.170	5.242	1.851
52.399	71.034	1.880	4.132	2.665
52.499	73.883	2.127	5.016	2.086
52.600	67.807	2.191	4.340	2.712
52.699	70.434	2.693	4.145	3.637
52.800	66.582	2.504	5.202	3.390
52.900	75.136	2.714	4.892	2.810
52.999	72.021	3.082	5.401	3.183
53.099	68.818	3.334	4.971	3.454
53.199	73.401	3.230	4.133	3.172
53.300	67.116	3.214	4.467	2.066
53.400	63.936	3.405	5.216	2.868
53.499	67.980	3.295	5.553	3.097
53.599	70.516	3.042	5.582	3.679
53.700	69.733	2.935	5.566	2.340
53.800	60.234	2.738	5.151	2.416
53.900	57.540	2.503	5.711	1.343
54.000	63.332	2.230	7.404	0.591
54.099	66.620	1.949	9.351	1.458
54.199	79.693	2.334	4.278	2.427
54.299	76.919	2.361	5.414	1.571
54.401	73.132	2.005	5.170	1.718
54.500	76.208	1.927	4.325	1.186
54.599	65.475	2.464	4.647	2.389
54.699	70.882	2.458	3.723	2.981
54.799	65.955	3.167	3.950	1.193
54.899	73.953	3.003	5.101	3.086
55.000	69.765	3.521	4.794	2.639
55.099	69.580	3.431	5.668	3.018
55.199	65.911	3.558	4.005	3.209
55.299	65.290	3.238	5.658	2.464
55.399	66.735	3.108	4.804	2.620
55.499	72.566	3.491	4.485	3.158
55.599	68.024	3.145	4.051	3.130
55.701	60.007	2.782	4.384	1.893
55.799	62.840	2.748	4.084	3.772
55.900	69.097	2.363	5.127	3.369
56.000	63.848	2.495	5.749	2.752
56.099	69.762	2.111	4.740	2.672
56.200	65.888	1.939	5.324	3.104
56.300	68.718	1.918	4.122	2.437
56.399	69.391	2.334	4.376	2.320
56.499	67.556	2.649	4.640	2.997
56.599	76.267	2.922	4.821	3.497
56.699	67.693	3.146	4.599	3.678
56.800	72.751	2.974	5.752	2.965
56.900	71.790	3.031	3.896	3.513
56.999	76.848	3.155	5.274	2.984
57.099	68.445	4.079	5.068	3.584
57.199	72.579	3.519	5.425	3.327
57.299	66.712	3.010	4.983	1.990
57.399	71.188	2.828	5.664	2.452
57.499	68.527	2.894	5.022	1.590
57.599	74.944	2.428	4.482	2.600
57.699	76.471	2.764	4.566	2.291
57.799	70.219	2.206	5.976	1.465
57.899	68.623	1.908	4.515	2.824
58.000	62.477	1.897	9.000	1.422
58.099	55.917	1.728	4.387	0.957
58.199	48.633	2.193	7.962	1.046
58.299	44.568	2.680	9.725	2.814
58.399	55.806	2.550	5.150	2.568
58.499	63.039	2.946	6.963	2.089
58.599	72.499	2.927	4.799	3.286
58.699	72.780	3.047	3.734	2.915
58.800	65.897	3.452	5.109	2.341
58.899	64.720	3.788	6.008	3.230
58.999	72.931	3.370	4.673	2.847
59.099	61.181	3.330	4.959	2.648
59.199	67.450	2.867	4.843	2.301
59.299	63.295	2.321	4.855	1.766
59.399	68.245	2.443	3.875	2.505
59.499	67.093	2.795	4.135	3.083
59.599	63.341	2.155	5.577	2.273
59.699	66.042	2.362	4.808	2.490
59.799	69.179	2.065	4.055	3.496
59.899	68.412	1.852	4.247	3.322
60.000	49.510	2.358	5.929	0.879
60.099	68.980	2.431	7.177	1.731
60.199	64.241	2.892	7.705	1.988
60.299	47.488	2.906	6.635	1.655
60.400	51.580	2.739	8.286	2.605
60.499	46.357	2.872	4.646	1.563
60.599	48.447	3.531	3.705	1.938
60.699	49.308	3.587	6.816	2.451
60.799	41.297	3.478	8.686	2.391
60.899	67.649	3.666	8.438	2.933
60.999	42.740	3.317	4.246	1.795
run 10						
time	Power PSU	Power SATA	Power PCIe	Power Memory		
0.101	42.136	1.995	1.797	0.856
0.201	87.671	2.307	4.308	4.716
0.300	80.588	2.061	3.952	4.728
0.401	74.065	1.862	5.678	3.270
0.500	69.958	2.065	5.287	3.813
0.600	66.970	2.960	5.589	2.850
0.700	69.044	2.256	3.929	2.950
0.800	73.794	2.822	4.417	2.191
0.901	69.184	2.662	4.056	3.280
1.002	73.022	2.859	4.018	2.800
1.100	69.452	3.215	4.742	3.289
1.200	72.421	3.995	6.059	3.383
1.300	63.748	3.528	5.587	2.934
1.400	72.788	3.337	5.171	4.573
1.501	77.585	3.513	4.574	4.386
1.600	62.535	2.704	4.871	3.493
1.700	71.807	2.684	3.965	2.985
1.802	66.984	2.824	5.680	3.751
1.900	64.769	2.465	5.534	1.762
2.001	60.629	3.121	5.615	3.062
2.101	68.438	2.515	4.978	3.611
2.201	63.706	2.327	4.047	2.827
2.301	74.074	1.858	4.947	2.369
2.401	72.366	2.219	5.967	2.610
2.500	74.243	2.089	5.618	2.255
2.600	67.937	2.621	4.138	2.071
2.700	66.484	2.483	4.966	1.256
2.802	68.481	2.505	4.857	1.548
2.902	66.427	2.803	4.110	1.786
3.000	70.544	2.964	5.069	2.223
3.100	77.956	3.374	4.717	2.649
3.201	75.169	3.382	4.659	1.414
3.300	69.704	3.506	3.921	1.367
3.400	69.016	3.433	4.342	1.525
3.500	69.959	4.582	4.609	3.173
3.600	66.403	2.798	5.810	2.692
3.700	68.526	2.568	4.714	3.202
3.800	69.911	2.528	5.076	2.011
3.901	66.686	2.340	5.830	2.852
4.000	66.077	2.375	4.710	2.139
4.100	67.174	2.448	4.294	2.041
4.200	70.009	2.176	5.788	2.159
4.300	72.769	1.733	4.314	2.147
4.400	64.949	1.795	5.642	1.897
4.501	78.018	2.176	3.846	1.847
4.600	76.958	2.281	4.422	2.419
4.700	70.355	2.832	5.098	1.566
4.801	64.527	2.910	5.927	1.784
4.900	74.161	3.361	6.088	1.853
5.000	75.576	3.331	4.643	2.020
5.100	69.468	3.588	4.669	2.415
5.200	74.304	3.283	3.861	2.722
5.301	68.230	3.904	5.513	1.573
5.401	62.961	3.346	4.536	2.367
5.500	65.068	2.955	3.747	3.572
5.600	68.936	2.856	5.799	2.820
5.700	68.752	2.479	5.323	3.237
5.800	66.280	2.382	4.613	2.094
5.900	66.535	2.268	5.607	2.825
6.001	66.777	2.133	5.512	3.000
6.101	76.430	1.978	4.268	3.181
6.201	70.675	2.155	4.064	3.429
6.301	68.770	1.849	4.346	2.612
6.400	71.688	4.603	4.102	2.286
6.500	75.881	2.279	5.187	1.932
6.600	65.585	2.359	5.870	2.374
6.700	65.449	2.700	5.149	1.926
6.801	72.645	2.830	4.249	2.078
6.901	69.957	2.968	5.504	1.323
7.001	68.203	3.618	4.606	1.548
7.100	74.731	3.335	5.510	2.114
7.201	75.928	3.679	5.369	2.370
7.300	69.065	3.425	5.345	1.490
7.400	73.620	3.178	4.384	3.819
7.500	68.963	3.020	5.473	2.325
7.601	74.786	2.836	4.816	1.554
7.700	68.819	3.115	3.649	2.884
7.800	69.716	2.623	4.866	2.771
7.900	71.819	2.340	5.073	3.599
8.000	69.620	2.170	5.810	2.833
8.101	75.303	1.870	4.703	4.104
8.200	74.581	2.128	9.783	1.840
8.300	62.904	1.942	9.348	2.300
8.400	68.477	2.698	4.090	2.518
8.500	76.722	2.741	4.153	3.172
8.600	75.820	2.734	4.447	3.643
8.700	78.737	3.015	4.422	4.032
8.800	62.762	3.000	4.089	2.608
8.900	69.573	3.145	4.630	2.605
9.001	68.493	3.206	3.856	2.672
9.101	71.054	3.407	4.084	3.306
9.200	69.865	3.510	5.437	2.939
9.302	78.036	4.838	4.590	2.890
9.400	71.425	2.775	4.824	1.976
9.500	66.539	2.481	5.738	2.673
9.601	69.043	2.388	7.465	2.183
9.700	61.520	2.220	7.176	2.218
9.800	56.945	2.531	6.630	1.463
9.900	50.364	1.955	7.442	1.397
10.001	77.996	1.980	5.954	1.737
10.100	53.815	2.024	8.443	1.770
10.200	68.963	2.177	7.156	1.598
10.300	75.935	2.562	6.724	1.716
10.400	64.236	2.482	4.842	2.063
10.500	76.191	2.992	4.717	2.474
10.600	68.450	2.638	4.380	2.521
10.700	63.425	3.020	4.814	2.930
10.800	63.342	3.373	5.332	2.350
10.900	65.769	3.728	4.349	2.944
11.001	75.261	3.494	4.339	3.398
11.100	69.232	3.602	4.320	3.828
11.200	64.611	3.116	4.348	3.488
11.301	75.175	3.000	4.801	3.631
11.401	66.706	2.664	4.601	2.619
11.500	67.577	3.091	5.007	3.823
11.600	62.967	2.464	4.948	4.212
11.701	65.811	2.729	5.472	3.363
11.800	70.575	2.085	4.894	2.638
11.901	68.812	1.764	4.225	2.900
12.000	73.522	2.168	5.201	2.761
12.101	71.700	2.229	4.689	3.582
12.201	63.999	3.770	4.613	2.896
12.300	75.920	2.607	5.571	2.934
12.400	71.153	2.625	4.365	2.527
12.500	72.668	2.945	5.786	2.433
12.600	68.033	2.838	5.156	3.893
12.701	68.538	3.161	4.992	3.980
12.800	66.981	3.883	5.970	3.765
12.901	72.931	3.575	4.069	4.089
13.000	75.453	3.847	5.514	4.250
13.100	71.138	3.265	5.169	3.108
13.201	73.997	2.727	4.564	2.975
13.300	71.197	2.709	5.308	3.100
13.400	66.205	2.971	4.963	2.031
13.500	76.645	2.593	5.274	3.394
13.600	69.121	2.575	5.791	3.888
13.700	68.983	2.250	4.570	3.055
13.800	70.152	1.970	4.344	2.497
13.900	71.381	1.724	4.451	2.745
14.000	73.633	1.938	4.318	3.131
14.100	71.200	2.189	5.226	3.581
14.200	65.249	2.308	4.732	2.782
14.300	66.339	2.528	5.414	2.838
14.400	70.600	2.659	4.614	2.990
14.500	73.091	2.694	4.637	3.322
14.600	73.102	3.032	5.300	3.489
14.699	69.643	3.328	5.271	3.189
14.800	73.035	3.413	5.506	3.172
14.900	64.836	3.490	3.853	2.973
15.000	69.725	3.016	4.778	3.273
15.100	69.827	2.754	4.438	3.396
15.200	67.581	2.580	5.320	4.197
15.300	73.307	2.922	6.294	3.924
15.399	64.424	2.800	5.795	3.465
15.500	66.206	2.334	5.650	3.784
15.601	69.456	2.205	4.393	3.860
15.700	77.907	2.119	4.666	3.453
15.800	65.548	1.773	4.526	3.237
15.900	64.533	2.152	5.075	3.617
16.000	71.439	2.004	4.058	4.314
16.100	67.662	2.499	4.036	3.015
16.200	64.992	2.688	4.716	2.940
16.300	68.955	3.346	5.828	2.555
16.400	68.457	2.721	4.375	3.715
16.500	69.759	3.267	4.932	2.678
16.600	67.994	3.653	5.344	2.289
16.699	75.401	3.843	5.286	3.228
16.800	64.988	3.437	4.123	2.390
16.900	72.739	3.604	3.997	2.163
17.000	67.633	3.074	5.103	2.738
17.100	66.385	2.835	5.446	2.374
17.200	64.485	2.869	6.082	2.915
17.300	68.689	2.961	3.702	2.587
17.400	68.621	2.033	4.390	2.683
17.500	68.209	1.945	5.762	2.886
17.601	72.311	1.809	4.516	2.272
17.700	66.723	1.837	3.957	2.049
17.800	79.395	2.197	6.039	2.175
17.900	72.198	2.406	4.719	2.674
18.000	71.438	2.283	4.762	1.791
18.101	62.732	2.585	4.725	2.256
18.201	65.857	2.620	6.618	1.863
18.300	72.143	2.872	5.028	1.520
18.400	62.963	2.926	4.500	1.842
18.500	65.272	3.454	3.785	2.425
18.599	72.450	3.732	4.290	2.675
18.700	66.313	3.469	5.469	2.230
18.800	68.298	3.287	4.555	1.783
18.900	67.613	3.161	4.430	1.571
19.000	68.547	3.184	4.075	1.918
19.099	72.282	2.676	5.847	1.742
19.199	70.838	2.773	4.403	1.597
19.300	78.810	2.555	4.905	2.324
19.400	54.098	1.962	5.328	2.448
19.500	69.543	1.908	9.907	1.369
19.600	69.365	2.066	5.054	1.288
19.700	73.247	2.182	3.835	0.753
19.800	63.397	2.621	5.397	1.781
19.900	68.711	2.300	5.165	1.177
20.000	75.959	2.631	5.252	2.299
20.101	75.436	2.791	4.514	1.989
20.200	77.309	3.019	4.051	1.781
20.299	76.960	2.954	4.665	1.310
20.400	80.884	3.516	5.153	3.123
20.500	70.321	3.497	4.976	1.270
20.600	77.837	3.533	5.827	2.257
20.700	50.228	3.371	8.086	2.534
20.801	47.235	2.861	8.760	2.169
20.900	63.568	3.859	9.470	1.869
21.000	66.883	2.200	8.134	1.823
21.100	54.319	2.159	5.672	1.394
21.200	54.179	2.016	9.081	2.259
21.299	64.759	1.969	7.632	1.297
21.400	48.402	1.885	7.551	1.107
21.499	67.123	2.411	7.317	1.344
21.600	74.653	2.193	4.763	1.482
21.700	71.586	2.117	4.792	1.030
21.800	69.687	2.470	3.776	2.180
21.900	67.441	2.686	5.349	1.249
22.000	66.990	2.983	5.753	1.805
22.100	72.603	3.172	5.953	1.457
22.199	68.539	2.851	4.888	0.710
22.300	77.390	3.457	5.288	1.217
22.401	74.831	3.500	4.497	1.494
22.499	67.137	3.554	5.801	2.337
22.599	75.728	3.249	4.195	2.685
22.700	50.620	3.344	4.967	1.502
22.799	72.528	3.142	4.573	3.061
22.900	67.432	3.074	4.207	1.510
23.000	69.271	2.361	4.270	2.542
23.099	65.717	2.243	5.340	2.305
23.200	72.091	1.943	6.104	2.507
23.300	67.579	2.241	5.799	3.212
23.400	66.476	1.971	5.426	3.179
23.500	73.327	2.457	4.530	2.775
23.601	74.853	2.038	5.383	1.683
23.700	73.176	2.368	4.290	1.231
23.799	70.119	3.152	4.347	2.300
23.900	71.475	2.897	4.161	1.756
23.999	70.552	3.014	5.529	2.236
24.099	70.283	3.238	5.718	2.728
24.200	81.931	3.169	3.882	2.694
24.299	72.010	3.366	6.804	2.033
24.400	75.194	3.826	10.026	2.666
24.500	82.839	3.065	3.903	1.835
24.600	87.462	3.216	5.483	2.748
24.700	81.009	3.077	4.711	0.939
24.800	74.568	2.628	5.630	2.138
24.900	70.949	2.468	5.699	1.740
25.000	74.038	3.283	5.520	1.787
25.100	73.258	2.346	4.247	2.031
25.200	72.650	2.053	4.172	1.143
25.300	74.400	1.973	4.990	2.599
25.400	79.329	1.858	5.597	1.152
25.501	76.446	2.069	3.840	1.794
25.599	82.159	2.863	4.521	2.016
25.700	75.243	2.382	4.547	2.865
25.800	77.074	2.748	4.206	2.512
25.900	85.503	3.460	4.316	2.435
25.999	79.462	3.225	6.109	2.332
26.100	87.446	3.210	6.024	2.158
26.200	78.245	3.497	5.550	2.761
26.300	77.371	3.539	4.489	2.620
26.399	68.573	3.273	4.328	1.105
26.500	73.967	3.342	5.637	3.538
26.599	80.683	2.802	5.313	2.254
26.700	71.546	1.912	4.343	1.920
26.800	73.806	2.707	4.263	2.595
26.900	79.094	2.444	4.812	2.180
27.000	70.476	2.190	5.616	2.168
27.100	75.005	2.097	4.908	1.397
27.200	79.590	2.284	6.627	2.633
27.300	80.732	2.271	6.135	1.226
27.400	81.316	2.071	4.235	2.168
27.500	76.083	2.792	5.514	1.898
27.600	74.188	2.799	5.424	2.200
27.700	70.149	2.613	5.522	2.976
27.800	78.468	2.713	4.772	2.103
27.900	76.804	3.714	5.404	1.878
28.001	74.075	3.502	6.139	2.568
28.099	72.846	3.638	5.122	3.475
28.200	77.073	3.629	5.508	2.396
28.300	69.824	3.408	5.850	3.133
28.400	76.498	3.199	5.634	2.993
28.499	66.074	3.548	5.015	2.071
28.600	76.962	2.607	4.301	1.455
28.699	71.438	3.011	5.574	1.779
28.800	71.635	2.636	5.704	1.433
28.900	77.940	2.608	4.649	1.636
29.000	71.971	2.212	4.052	2.114
29.100	75.488	2.015	4.578	2.852
29.199	73.404	2.066	4.826	2.697
29.300	74.433	2.193	5.392	1.690
29.399	72.446	2.446	3.987	1.402
29.500	84.936	2.633	6.203	1.981
29.600	65.075	1.207	8.392	1.587
29.700	64.204	2.819	8.881	1.636
29.799	79.361	2.944	4.513	2.372
29.899	71.153	3.128	5.232	2.246
30.000	77.466	3.573	5.522	2.625
30.100	78.919	3.493	4.956	3.019
30.200	77.947	4.022	3.770	1.560
30.300	76.798	3.132	4.715	2.611
30.400	76.620	2.918	5.143	1.774
30.499	80.610	3.072	5.714	2.232
30.600	50.273	2.819	7.957	2.565
30.699	70.524	2.796	4.714	2.462
30.801	74.642	2.658	5.682	2.732
30.900	83.450	2.770	5.231	3.020
30.999	70.486	1.927	4.113	2.505
31.101	75.265	1.759	4.787	2.129
31.199	81.177	1.971	5.714	1.842
31.300	75.125	2.049	5.575	2.197
