	1	2	4	8	16	32	64
1	59882.85	29438.52	78064.21	65521.25	45590.26	29491.20	17474.00
2	51539.61	13579.87	324558.93	262143.75	171102.50	90091.50	43690.00
4	74479.22	16614.33	906321.37	594121.57	283982.83	152949.75	98369.83
8	181415.70	15648.54	173997.33	66700.89	27719.07	14806.92	7810.27
16	189068.29	14391.93	61205.58	31197.00	15432.07	7804.55	3815.19
32	152608.76	13563.76	62964.68	31340.66	15334.63	7635.08	3874.80
64	130849.05	7824.05	61956.85	31016.97	15455.80	8437.41	7959.69
