	1	2	4	8	16	32	64
1	15.87	32.63	10.41	11.41	14.47	17.13	27.84
2	77.23917999999999	291.82	57.80222	105.60	277.96	497.58	1053.83
4	243.04	960.21	356.93	721.12	1634.35	3099.68	6157.72
8	688.1429499999999	4183.23	1453.59	3056.52	7589.39	12580.70	26472.91
16	2138.56	19692.32	4405.19	8217.47	16630.62	32814.57	67055.76
32	6807.17	99202.12	16234.80	32659.21	66634.11	133677.53	263897.00
64	33214.38	1251860.0	65922.74	131612.90	264051.97	538133.91	1045325.21
