run 0						
time	Power PSU	Power SATA	Power PCIe	Power Memory		
49.899	46.226	4.654	0.917	1.399
49.999	46.783	3.946	1.018	1.664
50.098	51.203	5.620	0.913	1.911
50.199	47.486	3.804	1.000	1.684
50.299	53.616	4.845	0.981	1.737
50.399	45.893	3.592	0.992	0.771
50.498	51.126	4.564	0.977	0.683
50.599	53.711	4.487	1.142	0.524
50.699	58.568	3.572	0.995	0.944
50.799	55.730	5.088	1.109	0.916
50.899	54.772	3.764	1.095	0.726
51.000	38.019	5.199	0.885	0.414
51.099	53.305	3.499	1.068	0.875
51.199	49.193	3.682	1.100	1.018
51.299	56.877	5.665	1.212	1.206
51.398	53.448	4.850	1.029	1.190
51.499	54.683	3.909	1.031	0.989
51.598	57.878	3.097	0.997	1.881
51.699	61.269	4.163	1.113	1.639
51.799	53.076	4.543	1.108	1.202
51.900	51.210	3.379	0.976	1.142
51.999	55.909	4.381	1.075	1.768
52.098	49.706	3.898	1.027	1.883
52.199	50.645	4.869	1.038	2.371
52.299	46.989	2.955	0.964	2.639
52.400	44.006	3.753	0.921	1.921
52.498	41.855	4.739	1.016	1.897
52.599	49.088	4.099	0.995	1.810
52.699	44.812	3.871	1.049	1.356
52.799	49.004	3.523	1.062	1.562
52.899	45.334	4.581	1.052	2.010
52.999	47.228	3.816	1.006	1.620
53.099	53.388	3.882	1.019	0.843
53.198	49.144	4.601	0.983	0.979
53.299	52.687	3.946	0.994	1.028
53.399	43.994	4.614	0.988	1.005
53.498	55.460	3.168	1.043	0.610
53.598	59.611	4.256	1.235	0.874
53.698	49.511	4.041	0.949	0.677
53.799	53.001	3.838	1.031	1.141
53.898	52.958	4.692	1.097	1.094
53.999	54.627	3.755	1.005	1.068
54.098	53.181	4.408	0.991	0.905
54.198	54.575	3.804	1.032	1.156
54.299	58.214	3.887	0.994	1.211
54.399	58.531	2.878	1.069	1.615
54.500	46.934	4.072	0.968	1.146
54.598	45.719	4.574	1.123	1.259
54.698	53.815	3.684	1.044	1.003
54.798	53.403	4.222	0.958	1.105
54.900	55.682	3.931	1.073	1.473
54.999	58.832	4.650	1.081	1.332
55.098	51.929	4.195	1.125	0.500
55.199	59.708	4.813	1.055	1.079
55.298	48.993	4.820	1.144	0.868
55.398	60.226	3.719	1.146	1.342
55.498	58.202	4.163	1.104	1.582
55.598	52.509	3.563	1.102	2.360
55.700	56.913	3.921	1.144	1.664
55.798	57.703	4.360	1.147	1.667
55.898	53.814	4.107	0.824	1.480
55.998	48.600	3.905	0.964	1.840
56.100	49.292	3.110	0.991	2.025
56.199	48.807	4.890	0.901	1.365
56.298	44.907	4.634	0.969	1.076
56.398	51.482	4.166	1.032	0.659
56.498	62.648	3.349	0.962	0.430
56.598	57.848	4.407	1.136	0.689
56.699	55.596	4.801	0.962	1.218
56.798	59.327	4.289	1.045	0.532
56.899	58.132	4.979	1.031	0.895
56.999	56.334	3.070	1.045	0.848
57.098	50.874	4.369	1.071	0.626
57.199	48.967	3.031	1.030	1.671
57.299	53.632	3.132	1.091	1.415
57.400	59.349	4.499	1.078	1.475
57.498	60.212	2.808	1.118	1.663
57.598	57.000	4.886	0.999	1.703
57.699	50.798	3.644	1.075	1.544
57.799	60.971	4.697	1.075	1.345
57.898	55.835	4.755	1.125	1.641
57.998	48.908	4.122	1.136	1.919
58.098	52.711	3.728	1.214	2.213
58.198	58.767	5.068	1.043	1.715
58.298	60.563	4.350	1.159	1.227
58.399	56.070	3.458	1.122	1.227
58.498	55.142	4.054	1.238	1.698
58.598	58.660	3.842	1.045	1.498
58.699	57.809	4.251	1.065	1.786
58.799	54.294	4.515	1.043	1.456
58.900	59.189	4.699	1.185	1.393
58.998	57.262	4.972	1.063	0.633
59.098	55.820	2.950	0.979	0.713
59.199	51.093	4.358	1.032	1.101
59.299	54.445	2.974	1.075	1.290
59.398	46.572	3.356	0.982	0.913
59.498	44.949	4.259	0.939	0.730
59.600	45.675	2.919	0.939	0.928
59.700	49.149	4.459	1.072	0.749
59.798	52.861	3.059	0.944	0.763
59.898	53.719	5.193	0.945	1.159
59.998	55.363	4.320	1.080	1.601
60.100	50.683	3.244	1.033	1.683
60.199	54.740	4.366	0.995	1.450
60.298	43.977	3.791	0.851	1.608
60.398	37.180	5.587	0.864	1.413
60.498	43.768	4.851	0.936	1.429
60.599	35.738	5.744	0.764	1.257
60.698	30.308	3.801	0.700	1.563
60.798	36.060	3.509	0.765	1.350
60.898	27.825	5.066	0.856	1.289
60.998	44.960	3.989	0.905	0.880
61.098	27.850	5.308	0.769	1.880
61.198	39.182	4.242	0.811	1.566
61.298	39.985	4.386	0.955	1.630
61.399	39.726	4.933	0.870	0.553
61.499	29.423	5.139	0.872	0.887
61.598	30.627	3.780	0.715	0.194
61.698	50.304	3.846	0.953	1.640
61.798	33.944	5.321	0.786	0.610
61.898	33.202	3.899	0.864	1.526
61.999	27.797	3.038	0.592	0.800
62.098	26.728	4.583	0.805	1.066
62.198	30.091	5.192	0.821	0.994
62.298	36.282	5.005	0.733	0.163
62.399	36.807	4.952	0.772	1.424
62.498	37.003	5.082	0.836	1.446
62.598	29.312	3.290	0.612	0.375
62.698	36.684	4.657	0.711	1.731
62.798	40.909	5.669	0.891	1.112
62.898	31.445	4.793	0.790	1.639
62.998	31.504	4.457	0.763	1.953
63.099	42.221	3.853	0.817	1.300
63.198	36.828	4.583	0.691	1.281
63.298	34.768	3.905	0.792	1.377
63.399	32.846	4.426	0.705	0.795
63.500	42.631	5.604	0.854	1.118
63.599	46.401	4.919	0.906	2.075
63.699	29.469	5.199	0.758	1.436
63.798	44.715	4.284	0.853	1.190
63.898	42.156	5.850	0.922	1.785
63.998	32.618	4.045	0.782	1.286
64.099	32.995	2.551	0.659	0.416
64.200	24.230	2.163	0.663	0.322
run 1						
time	Power PSU	Power SATA	Power PCIe	Power Memory		
0.099	37.747	2.792	0.729	0.810
0.199	60.475	3.291	1.098	1.382
