	1	2	4	8	16	32	64
1	10.05	10.73	20.57	41.61	83.77	170.73	336.37
2	57.29414	113.81212	224.70	448.07162	926.53	1858.31	3580.53
4	270.46054	521.66149	1077.7923799999999	2111.26692	4152.61	8694.94	16388.30
8	899.8906800000001	1762.2266100000002	3447.14902	7120.26	13630.12	26344.91	52831.01
16	3390.0119900000004	6718.09605	13342.34172	26583.16	51815.34	96605.19	195982.66
32	7709.48	15730.08	31400.44	64072.32	124164.06	249444.46	491403.33
64	37086.03	73784.90	159870.95	303017.71	614220.46	1199699.01	2411230.0
